Ticker,LULU,LULU,LULU,LULU,LULU,TSLA,TSLA,TSLA,TSLA,TSLA,TGT,TGT,TGT,TGT,TGT,MCD,MCD,MCD,MCD,MCD,SONO,SONO,SONO,SONO,SONO,LOW,LOW,LOW,LOW,LOW,TJX,TJX,TJX,TJX,TJX,SBUX,SBUX,SBUX,SBUX,SBUX,HD,HD,HD,HD,HD,NKE,NKE,NKE,NKE,NKE
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,376.6000061035156,391.3800048828125,373.55999755859375,391.1600036621094,1363100,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,269523300,129.2340840978999,130.2294496793048,128.8136245609809,129.18260192871094,3603500,185.94060082298665,188.38347820702057,185.71131067096886,187.57212829589844,2926700,14.069999694824219,14.100000381469727,13.800000190734863,13.899999618530273,2588900.0,148.77409179987774,151.69690470772062,148.50261998813696,151.6516571044922,4284400,50.54738518186355,51.18628656053596,49.91774170772123,51.17702865600586,5863300,74.842329385369,76.07055601953407,74.42703521255781,76.03521728515625,8166100,248.7849084010198,251.10606634783377,248.32067681165702,250.45790100097656,3235100,103.40200320110378,106.07937790701571,103.24505542244785,106.02397918701172,4912400
2020-09-02,398.1099853515625,399.8999938964844,387.0799865722656,398.2900085449219,1631300,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,288528300,129.13967897274864,129.457161036902,127.35488981178432,128.57334899902344,4128200,188.06596153836654,191.48775215529358,187.57209762598168,190.69403076171875,4092000,14.15999984741211,14.4399995803833,13.9399995803833,14.220000267028809,2745000.0,151.89601064177538,154.5835558305378,150.7558453950041,154.27589416503906,4262700,51.29740535435866,52.69558213866627,51.16776995857486,52.52891159057617,9769000,76.44168388114085,78.42098343458508,76.24728712526087,78.06753540039062,11378900,250.81897847433854,253.6278713531872,249.71831596292898,252.8882293701172,3464600,106.2270974696455,108.39669883162442,105.71008967804349,107.83352661132812,6775400
2020-09-03,393.3900146484375,396.8299865722656,376.3699951171875,377.8699951171875,2412900,135.7433319091797,143.93333435058594,134.0,135.6666717529297,262788300,128.25591306025416,128.6935246919914,124.77214581835145,125.30414581298828,4135300,192.3520439855672,192.3520439855672,186.87541530630546,188.55104064941406,3126700,14.100000381469727,14.149999618530273,13.119999885559082,13.420000076293945,4566000.0,153.56098477080056,154.2668031728208,145.10925194113173,146.158935546875,5734400,52.7881772370895,52.825215922945866,51.09369797950092,51.40851974487305,7709000,78.2884473271371,78.62422602651047,75.7171259382782,76.4151840209961,11036600,252.97622982870993,253.3284632864499,239.65383499770084,241.81993103027344,5380100,107.83350794120902,107.92582973891024,103.40199121453405,104.18673706054688,7264400
2020-09-04,372.3900146484375,376.3999938964844,345.9700012207031,361.4100036621094,3111700,134.27000427246094,142.6666717529297,124.00666809082031,139.44000244140625,330965700,125.87047905358952,127.4664921694693,123.29626519527562,126.33383178710938,4742100,189.86502332424848,192.06096816971453,185.87000102543263,186.72544860839844,3828600,13.399999618530273,13.449999809265137,12.399999618530273,13.119999885559082,3452200.0,147.43485029594297,147.65203053006513,138.84738726021294,141.51683044433594,6303800,51.75112121922977,51.917791781304885,50.195531661331195,51.09370040893555,6807100,76.95417972506986,77.56387744144939,75.38134298454493,76.2296142578125,10349400,242.63003336862857,243.70428105508236,233.04988943746633,237.4437255859375,5253500,104.28830905043999,105.0176633377664,101.74942048623026,103.77130126953125,5157600
2020-09-08,351.010009765625,365.0,348.5,349.79998779296875,3512500,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,346397100,125.86185713345509,125.9562454740331,123.03023310236556,123.5622329711914,3503200,186.24040257888035,190.7557583261167,186.13457844919205,188.3569793701172,4107600,12.789999961853027,13.170000076293945,12.670000076293945,12.850000381469727,2523500.0,139.29982732170905,141.94212454311264,137.44478596410264,139.1188507080078,4892800,50.6029370294131,51.57517936775496,50.3621891545763,51.20479965209961,7827400,75.34601398796593,77.38717371657478,74.90420551514894,75.4697265625,11083100,235.19831576218135,238.6588185014101,231.41204814896173,237.0914764404297,5241200,102.74651199125356,105.10074986605022,102.05408784389523,104.06673431396484,5300100
2020-09-09,334.8299865722656,334.9200134277344,315.25,323.92999267578125,8543100,118.86666870117188,123.0,113.836669921875,122.09333038330078,238397400,124.21433521588733,127.50933732836904,124.21433521588733,126.60836029052734,3279300,189.60930080850855,192.40493400096423,189.115436875767,190.23545837402344,3213200,13.15999984741211,13.199999809265137,12.930000305175781,13.109999656677246,1846800.0,141.0643610281048,145.86031681019756,140.34949863435835,144.35818481445312,4382600,51.00109793749986,51.223322958342166,50.42700898055068,50.70479202270508,6996100,75.92918535951485,76.72444175937069,74.6302676966604,75.8673324584961,6928700,239.90915951263963,246.31941585547636,239.28399083249954,243.94200134277344,4754700,104.34368775345925,107.28880037569792,104.16827844600779,106.0793685913086,5997900
2020-09-10,326.8999938964844,336.2799987792969,317.6700134277344,320.0,3416600,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,254791800,126.65133112933033,127.2862955218153,124.68634048896078,125.31272888183594,2828100,190.24428034777608,193.56023364379314,190.24428034777608,191.58477783203125,3325600,13.180000305175781,13.359999656677246,12.630000114440918,12.760000228881836,3453700.0,144.8649525630861,147.43485664316063,142.12311584955023,143.2723388671875,4129200,50.9640619246197,51.45481210919026,49.9269999990548,50.10293197631836,9039900,75.81433652089724,76.93652707396475,74.69213922636746,75.00140380859375,7552000,244.79612552432872,247.41130039606657,238.77330424703794,240.12051391601562,3156300,107.00258650998636,109.15371868611653,105.24844436188148,105.97779846191406,5032800
2020-09-11,323.0,323.0,308.6300048828125,313.3900146484375,3090400,127.3133316040039,127.5,120.16666412353516,124.23999786376953,182152500,126.01635093436384,126.96023459631718,125.43285564521209,126.69422149658203,2356400,191.98161689133957,193.29564478026208,190.73812945581835,192.2550048828125,3616500,12.880000114440918,13.460000038146973,12.850000381469727,13.140000343322754,2678000.0,145.1002542265183,147.12721487573032,144.276794558959,146.49378967285156,4870800,50.48257936766605,50.70480444294281,49.58441056356243,50.13998031616211,4841100,75.06325116917962,75.85850770851599,74.35636171090647,75.34600830078125,7103300,241.24760957488206,244.76972943620174,240.7897167950596,243.31683349609375,3729200,107.79660022435552,110.09544657044492,107.48269759446887,108.94140625,8565200
2020-09-14,315.989990234375,317.75,311.1300048828125,313.82000732421875,1775600,126.98332977294922,140.0,124.43333435058594,139.8733367919922,249061800,127.46646628792602,129.0453139914291,126.85723003751801,127.37207794189453,2706900,193.77189936788486,196.30295890704517,193.43677162574687,194.5126953125,2543800,13.25,13.75,13.1899995803833,13.539999961853027,3015900.0,147.65199370568385,150.0318764583997,147.49816292274113,149.47988891601562,3583300,50.658503656873535,51.547410948870834,50.49183309809859,51.36222457885742,4484100,75.77015660030717,76.92769269547532,75.67295819246499,76.54773712158203,5535800,245.2715941068196,248.71446925740784,244.80491433238203,247.12071228027344,3055800,109.40301842081766,110.72324078139927,109.09835009675201,110.12313842773438,4990300
2020-09-15,318.3299865722656,319.0,312.67999267578125,315.489990234375,1836700,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,291894600,127.08889713583791,128.57335630913215,126.44534388177617,127.91265106201172,2206200,195.5709402357194,197.22892333315338,195.25345439699333,196.10890197753906,2640700,13.739999771118164,14.079999923706055,13.640000343322754,13.84000015258789,2168700.0,151.51594436610588,153.72389508740764,150.7739222548747,152.95472717285156,3998100,52.0937184787203,53.01040653897875,51.68630352538518,52.649288177490234,7179500,77.03371358934974,77.97918330422984,77.0248755336608,77.50202941894531,8361900,249.2252042346411,252.44794707187492,248.64405124383094,251.46173095703125,4174900,110.51087403710292,111.23100095587219,110.03079646829165,110.11388397216797,5934200
2020-09-16,316.32000732421875,317.42999267578125,309.5799865722656,309.989990234375,1689900,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,216837900,128.14432708406343,128.47897426884452,126.91729177090778,126.9859390258789,2072500,195.93256250725952,199.94522742463886,195.1653105196634,198.2607879638672,3463700,13.9399995803833,14.470000267028809,13.859999656677246,13.979999542236328,3350100.0,154.16727395957773,155.38889024632257,150.31241829822767,150.85536193847656,3814700,52.99188673789565,53.84375885576709,52.70484221940136,53.07522201538086,5704000,77.75828319798883,79.02185556961462,77.53737898435818,78.09405517578125,7146400,251.48811894376857,252.34223397783333,247.14711320857816,247.98362731933594,3379100,109.227587752158,110.50165256110331,109.08910857179609,109.48609161376953,7023700
2020-09-17,304.1499938964844,308.8399963378906,301.54998779296875,303.1099853515625,2258100,138.53334045410156,145.92999267578125,136.0,141.14332580566406,230337600,126.47113536550268,127.65527801467819,125.75035857606093,126.659912109375,2391200,197.2818715976936,197.30832763437695,194.45978221160303,196.2941436767578,3376600,13.619999885559082,14.229999542236328,13.579999923706055,13.890000343322754,3093600.0,147.5977155602718,150.1404733239062,146.5208861739346,148.20399475097656,3717800,52.39929456207166,52.954860858192745,51.399270990408475,51.797428131103516,4683700,76.91885822848081,77.15743183884408,75.4255434250451,76.65377044677734,7386600,244.7080471639804,248.94339347723536,243.87153308063992,246.51312255859375,3166600,108.33206311225112,109.4491802742071,106.91029172080349,107.42729949951172,7376400
2020-09-18,304.7300109863281,304.79998779296875,290.57000732421875,294.760009765625,3042800,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,259220400,126.75430502851566,128.2988361278208,126.35958643358705,127.69818878173828,3614800,195.4474740326469,197.16719684012895,194.13344626413297,194.2569122314453,3861400,14.050000190734863,14.449999809265137,13.710000038146973,14.4399995803833,3355800.0,146.01417337252394,148.2673717637123,143.4352115248702,144.87400817871094,5484700,51.59370741101136,52.538172666288546,51.36222093272391,51.871490478515625,6571800,76.70679113130731,77.08674671848786,74.75399833162311,75.06326293945312,10113400,245.14834151259618,246.39867896750857,238.45630865725508,242.3130340576172,6072900,106.56866597015416,108.85828434190483,105.70082566932675,105.85778045654297,12876600
2020-09-21,289.6499938964844,295.67999267578125,287.2099914550781,295.55999755859375,2257300,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,328430400,127.58658882007946,128.7020838238194,125.66450491989481,128.5905303955078,3360000,191.4965385165709,192.2990739859509,188.19821435710227,190.85275268554688,2831800,14.0,14.770000457763672,13.989999771118164,14.699999809265137,4078200.0,142.9284663565406,144.43964256241165,140.43999981602346,144.4215545654297,3929500,51.075185019067156,51.075185019067156,49.39922136277028,50.15849685668945,7933000,73.21650068528406,74.1796399205275,72.23568533590162,74.12662506103516,7188800,239.3896681125242,240.2966128668576,234.68764150418622,239.8123321533203,3548000,104.27905390955976,105.30384201592453,103.16194400987503,104.66681671142578,8486400
2020-09-22,297.6199951171875,314.1499938964844,296.7699890136719,313.6000061035156,4030400,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,238742400,129.69745352277252,132.52051503501286,129.50867681586348,132.21160888671875,4334500,190.87038106786835,191.33780233499527,189.2124115253635,190.85275268554688,2475600,14.800000190734863,15.210000038146973,14.329999923706055,15.039999961853027,5630800.0,144.81061881402655,146.4032320464724,144.45770965085165,146.18606567382812,3526300,50.15848667838901,50.56590512663969,49.29736025868466,49.88996505737305,5915000,74.268001175068,74.56842767721137,73.49925206549715,74.17963409423828,4465000,239.2223400958811,240.8425117742694,238.29779451402868,240.65760803222656,2972000,104.41754354785922,108.202793547802,104.18673553513464,107.89813232421875,13007200
2020-09-23,325.3399963378906,331.8500061035156,313.7900085449219,316.7699890136719,4646000,135.05332946777344,137.38333129882812,125.2933349609375,126.78666687011719,285222600,132.04002042165337,133.1726677685812,129.02818167440174,129.5773468017578,2801300,191.96399272118484,193.74544211116685,188.9390692379938,189.58285522460938,2777700,14.859999656677246,15.130000114440918,14.630000114440918,14.710000038146973,3556600.0,146.9914525349409,147.41675517644552,142.75652792377142,143.52569580078125,3245500,50.40849636754417,50.843692095395106,48.80661029405907,48.95476150512695,5962200,74.55957897772299,75.01906346318539,73.18113900425743,73.33135223388672,6414700,242.51555338547652,243.57217312726053,233.06745802088756,234.70523071289062,4467600,120.22329579976515,120.37101632977974,115.64406502485163,117.35204315185547,37822700
2020-09-24,312.8900146484375,320.9200134277344,303.2099914550781,315.5799865722656,2451300,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,289683300,130.10073239009483,131.76539237290547,128.79647378125657,130.4268035888672,3223100,189.38884199259513,192.61661314628805,188.36583034987538,190.5970458984375,1727000,14.479999542236328,14.710000038146973,14.109999656677246,14.239999771118164,2426400.0,143.67048386727632,145.5526710655561,141.8968798779411,143.4442596435547,3888600,48.67696530456656,49.57513376642032,47.963986689678855,48.9177131652832,4563400,73.01324037074322,74.34750338172705,72.38587336674075,73.37552642822266,4881500,233.96555887561897,237.4788909488461,232.35420121168488,233.95677185058594,3095600,116.73348245657756,117.74903647509778,113.83453389134758,115.1732177734375,13485800
2020-09-25,315.6099853515625,316.5,308.5899963378906,315.3500061035156,1788000,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,201625500,130.3066962837492,133.13833393469451,130.21230792561343,132.44329833984375,2743300,189.8738986845714,193.3574161472934,188.41874928031575,192.4137725830078,2196800,14.199999809265137,14.34000015258789,14.029999732971191,14.260000228881836,1554500.0,142.88322399217878,144.96448975487698,141.7068689941436,144.37631225585938,2828600,48.575123814252976,49.44551527010269,48.25104414380053,49.24180603027344,5954200,72.92488624435396,74.83350158031139,72.65096722059471,74.4888916015625,5981500,232.6272259005789,237.87517724534442,232.3894924712526,236.46632385253906,2457700,114.15766935536618,115.17322342370836,112.88360433978323,114.69314575195312,9182800
2020-09-28,317.8800048828125,319.2900085449219,310.6000061035156,318.7300109863281,1448500,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,149158800,132.9581189119777,135.32640360925822,132.7006949544742,134.25381469726562,3627600,194.01880254734357,195.76496800237078,193.15454074025882,194.2480926513672,2111700,14.5,14.670000076293945,14.329999923706055,14.40999984741211,1256300.0,146.222300281927,147.58870356419558,145.24500988261732,147.127197265625,2815700,50.05663945427143,51.74186080492627,50.0103393308924,51.48259353637695,7808200,75.56689509495878,76.2031001797204,75.0985793357482,76.05288696289062,5976200,239.44251688443296,241.45893811214475,238.00724868237083,239.7947235107422,3061100,115.55174858963844,116.50267665380066,114.37923972014885,114.77622985839844,7525000
2020-09-29,318.739990234375,325.239990234375,315.9700012207031,323.6700134277344,1342200,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,150657900,134.50264432846356,135.94419748536964,133.74753757401226,134.66567993164062,2784200,194.3891770411346,194.8654124894358,192.67828201720076,192.8546600341797,1731700,14.460000038146973,14.819999694824219,14.270000457763672,14.6899995803833,2622400.0,147.93254283863337,148.37594729485485,146.7833337055311,146.8285675048828,2212000,50.93628357726607,51.1029541256787,49.64921931179335,50.14923095703125,6444500,76.2119515450693,76.2119515450693,74.78048985434016,74.93070983886719,4064000,240.73684312003695,241.1242783836579,238.7204223441421,239.6009521484375,2048900,114.79468436604598,117.34280712147219,114.4438586780064,116.65038299560547,7796400
2020-09-30,328.79998779296875,334.3399963378906,326.80999755859375,329.3699951171875,2001800,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,144436800,135.1033015121524,136.56201986540586,134.28813652884548,135.0775604248047,2806000,193.02228701273987,195.95902838216622,192.61661878664083,193.56907653808594,3034100,14.649999618530273,15.449999809265137,14.630000114440918,15.180000305175781,4435200.0,147.48010446335317,151.67882585637145,147.0276559778657,150.08621215820312,4198600,50.57516206135343,52.39001863778546,50.538126911298086,51.52888870239258,6344500,76.54772389357984,77.01604647837291,75.52273187181916,75.92035675048828,10134400,240.80728253233008,246.4778961973783,239.96195463588563,244.5319061279297,4778800,116.41957275266275,117.50898697184506,115.5517393210344,115.9025650024414,8699700
2020-10-01,334.010009765625,343.2699890136719,332.6199951171875,341.04998779296875,1715900,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,152224500,135.92706751981427,138.0550805171821,135.66106753178428,136.09010314941406,3866000,195.4210493266483,196.66453684755456,192.06981237510908,193.65724182128906,2443000,15.40999984741211,16.100000381469727,15.229999542236328,16.010000228881836,5915000.0,151.42543725461314,152.27604251232412,149.64278933561386,151.2716064453125,2677200,51.87148909806332,53.1400339763019,51.75111514354042,52.85299301147461,6196900,76.91000043339866,77.27227978452588,76.16775887999314,76.64491271972656,7241200,246.05531463997562,246.5484093088618,242.89421504522,244.45274353027344,2696900,117.92445576005294,117.92445576005294,115.69022841169901,116.91812896728516,5637200
2020-10-02,333.0,339.260009765625,327.7300109863281,332.6700134277344,1848400,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,214290000,134.6914085484057,137.28278668509844,133.9963731197293,136.51910400390625,1978700,191.8228780998061,196.97320618082736,191.46130779270015,196.37350463867188,3833100,15.149999618530273,15.779999732971191,15.149999618530273,15.5,2917100.0,148.8284151740037,151.53406225618514,148.4483600794808,150.65631103515625,2026600,51.50111318719343,53.52893709551855,51.46407803335368,53.362266540527344,4566300,75.23995596850858,76.98951308757215,75.18693438751956,76.49468994140625,5602300,242.09289968513988,247.49933945040203,241.3532577728715,245.94081115722656,2943600,114.80392631672267,117.06584950496601,114.10226785014446,116.91812896728516,7491100
2020-10-05,334.0,337.9700012207031,327.0299987792969,337.8699951171875,1397600,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,134168400,137.2828090367829,139.2735273113619,137.2828090367829,138.56991577148438,2268600,198.3048845236912,199.75120618472644,197.5552609279224,199.3719940185547,2913800,15.550000190734863,15.800000190734863,15.210000038146973,15.640000343322754,2570100.0,152.12222297048572,152.90043488011435,151.12683082760094,152.51132202148438,2437400,53.74189491785745,54.13079045722869,52.84372636425781,53.26040267944336,3485600,77.11321713924296,78.35911977182897,77.05136424736378,78.1735610961914,7004800,247.35848781183594,248.6792827498342,246.28424018739835,248.3975067138672,2330700,117.31510331720739,118.63532550929233,116.74269687629365,118.09062194824219,8270300
2020-10-06,335.6600036621094,339.489990234375,327.3900146484375,329.2900085449219,1575500,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,147438900,138.55275878573957,138.9903703876068,135.2406034043332,135.92706298828125,2932600,200.04222984269583,201.65611532497456,197.1936844893323,197.6258087158203,2453600,14.699999809265137,15.609999656677246,14.380000114440918,14.550000190734863,7603300.0,152.45701607830898,152.9094644993217,148.78313710890652,149.29893493652344,2765600,53.519667524739354,54.13079162276921,52.31593866888698,52.41779327392578,5522200,78.33265346816557,78.8893297872684,76.69796326065713,76.8835220336914,7951100,248.7497036217423,249.1899685839047,242.82372755724606,243.4401092529297,2992500,118.94921971118288,120.42639669780115,117.49974560411778,117.85057830810547,5978000
2020-10-07,333.3800048828125,339.20001220703125,333.1000061035156,338.9100036621094,1225800,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,129383100,137.34289316074387,138.67290632320484,136.95676368599823,137.87489318847656,2927000,198.93982786080736,201.43561681614855,198.54297390791027,199.73353576660156,1972500,14.770000457763672,15.050000190734863,14.270000457763672,14.3100004196167,3748300.0,151.7693404906181,153.6605720880474,150.7920499800359,152.44801330566406,2587400,53.223363284115486,54.47339221286261,53.11225077896114,54.0381965637207,4602500,77.59923049585665,78.6242292645297,77.26345852411623,78.1559066772461,5179300,247.29680539932087,250.07046895886813,246.5483496777573,249.00503540039062,3423700,118.54299289664704,120.39869838492586,118.40451372023973,120.0755615234375,4390500
2020-10-08,343.8999938964844,343.94000244140625,337.1700134277344,337.94000244140625,1077500,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,121263300,139.5223674704938,140.14017971602468,138.48409566829926,138.88739013671875,2189200,199.38958096094282,200.26267036617244,197.80215179542577,199.1338348388672,3195800,14.40999984741211,14.569999694824219,13.760000228881836,13.960000038146973,3459500.0,153.37100246533086,155.2893797489859,152.23988117871673,154.6197509765625,3105700,53.93635416356545,54.260433848662494,53.36226863616341,53.98265075683594,4445800,78.1647520269301,79.18091283442772,78.12057522575496,79.11022186279297,4958800,249.92956651850878,250.90696853578027,247.57856708235886,250.5283203125,2256200,120.3894903991755,120.87880240790449,119.56781418759218,119.75247192382812,3595600
2020-10-09,340.80999755859375,349.3500061035156,338.3999938964844,346.4599914550781,1726000,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,86777100,139.17912728091068,141.4186933350783,139.09332802834,140.47482299804688,2582700,200.13921382146052,200.38614576363284,196.77033546402436,198.2783966064453,3237700,14.050000190734863,14.0600004196167,13.75,13.8100004196167,2216600.0,155.07218592031214,158.35696626761975,155.07218592031214,156.7552947998047,4593700,54.491918721817584,54.77896324305838,53.612272879305756,53.880794525146484,5708400,79.34881165582168,79.81712760111184,79.15441483140775,79.53437042236328,6197700,251.36492015344248,252.95867743038346,250.14978435740014,251.76116943359375,2240100,120.01095878367502,121.11883460650974,119.40162215052403,120.9249496459961,4293400
2020-10-12,351.20001220703125,351.54998779296875,342.8299865722656,348.0,1236500,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,116373300,140.98110092316335,142.00220774711062,140.39760569813888,141.21278381347656,2436300,198.26077951585273,199.76001319670902,196.77036002803806,199.40725708007812,2412400,14.0,14.359999656677246,13.960000038146973,14.180000305175781,2792900.0,158.21222057632758,158.21222057632758,155.97712342385188,156.30288696289062,3377900,54.019688715385,54.14932058767455,53.54745781887256,53.67708969116211,5535700,79.93197981481629,80.49749406213684,79.46366396076597,80.21473693847656,5909100,253.0554764850794,253.88314978944908,251.88435678276326,252.6328125,2411900,121.11883232416982,121.25731151663766,119.33698688578785,119.52164459228516,5136500
2020-10-13,350.0,359.239990234375,348.20001220703125,356.2900085449219,1402000,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,103391100,141.2127909870008,143.02330874342786,140.852389542371,142.13092041015625,2015200,199.0456595575212,201.58554648343795,198.36658995031493,200.5008087158203,2098900,14.180000305175781,15.300000190734863,14.079999923706055,14.989999771118164,8715900.0,156.42049716048183,159.20758159856854,156.212374715038,158.6555938720703,2987800,53.677091736644655,53.86227811428459,52.96411287967892,53.14004135131836,3970900,80.03801810407658,80.27659169393029,79.322283851592,79.66690063476562,5732000,251.56736348104764,256.0316289471352,251.56736348104764,255.6706085205078,2699900,118.2198744027214,119.90014951604631,118.13677985016682,119.28158569335938,4245000
2020-10-14,358.8900146484375,358.8900146484375,346.30999755859375,352.07000732421875,1127800,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,143639100,142.42267087196794,142.5771305145729,139.52239877795506,140.6979522705078,2284700,201.43564891131436,202.37927897380771,200.50083304232288,200.7389373779297,1862600,14.800000190734863,15.0,14.170000076293945,14.300000190734863,2473600.0,158.46557174476413,159.17139036038702,154.92743466662566,157.09918212890625,3474800,53.362267135150134,54.01968792482809,53.1215192053897,53.1585578918457,3426300,79.67573597990457,80.05569152478849,78.25311220079003,78.91582489013672,4760700,254.92216877820815,255.61776791200194,251.0830452115704,252.79127502441406,2221000,119.58627256829502,119.65090558794066,117.25973039066092,117.85983276367188,3586600
2020-10-15,345.1199951171875,354.7300109863281,345.0,353.6099853515625,761800,150.10333251953125,152.19000244140625,147.5,149.6266632080078,107017200,138.8702292779733,141.97645568847656,138.25241701362603,141.97645568847656,1859000,199.44252164459314,202.83785636206255,198.94865771262295,202.52037048339844,2177300,14.770000457763672,15.079999923706055,14.5,14.949999809265137,3655400.0,155.24410956117458,159.62380723223893,154.74641350591025,159.3975830078125,3631600,52.74188149972462,53.30670910546614,52.482617758939746,53.1585578918457,4833800,77.89967745054169,78.52704470749623,77.46670026949741,78.49169921875,5002200,250.17612204207663,255.57377400616485,249.29559224360577,253.1875457763672,2699400,116.77040480991668,119.18927556577918,116.42880638050143,119.0969467163086,4235800
2020-10-16,356.1499938964844,358.57000732421875,348.2900085449219,349.95001220703125,868900,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,98327700,142.36258719036505,143.5123993853924,141.03257429342966,141.51309204101562,5047900,202.63499608029485,204.52226926595853,202.0882066919081,202.2822265625,2162800,14.989999771118164,15.25,14.800000190734863,14.829999923706055,1815700.0,159.97674179491545,163.48774673225992,159.92245018167952,160.80020141601562,3879100,53.16780531628597,53.55670438300241,52.4085300546332,52.454830169677734,6839100,78.9864918326243,79.19855794109185,78.14705871140606,78.21774291992188,4721300,253.81270697311695,257.68703259855283,252.9321772004435,253.29319763183594,3108600,119.56778914123333,120.19559432063033,117.75826203939232,118.17371368408203,6010900
2020-10-19,351.0,352.30999755859375,336.04998779296875,336.4599914550781,1367200,148.74667358398438,149.0,142.9566650390625,143.61000061035156,108863400,142.61999236244694,143.26354563812893,140.569203114332,140.7665557861328,2322500,202.4410026119569,203.73740216326877,198.57825999320858,199.31024169921875,2009500,14.930000305175781,15.010000228881836,14.40999984741211,14.5,1578500.0,161.27976614376124,162.80000007352785,158.19407829421897,158.47459411621094,4073200,52.76964963745511,53.047432654913244,50.87145803171863,51.04738998413086,4883500,78.3768157970679,79.14556492173351,77.19277239507227,77.40483856201172,5426600,255.14237359336204,255.45053758661993,249.5245880657639,249.83277893066406,2428100,119.18928700922329,119.81707816620336,117.29665811260008,117.6474838256836,5160800
2020-10-20,338.260009765625,338.6300048828125,329.8800048828125,330.0400085449219,1276800,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,94968900,141.5388315883841,143.65826834660302,140.56922010581184,141.47018432617188,2698500,199.9628147587025,202.83781547270078,199.6894133558918,200.58895874023438,1883200,14.520000457763672,14.949999809265137,14.449999809265137,14.680000305175781,1433500.0,159.35535854148412,162.77855160439546,158.45642589008128,160.79908752441406,3603800,51.34370546984685,51.79741702353635,50.80665510418577,50.862213134765625,5672200,78.35913657498179,79.27809883814675,77.7936223732589,78.20892333984375,4939700,251.0743496238567,255.16880895379035,250.1850056805638,251.8668212890625,2281500,118.1737326293081,119.92786833806171,117.91522871617403,118.6261215209961,3799200
2020-10-21,331.1600036621094,336.6600036621094,325.1600036621094,325.5,1623700,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,97111500,142.2252863487704,142.6114157292821,139.82268462440427,140.1144256591797,3033500,200.39497419214814,202.38808516856813,200.37734580701317,201.24160766601562,1518200,14.8100004196167,14.920000076293945,14.380000114440918,14.699999809265137,1691400.0,160.75365987461177,163.08724606383515,158.2838919421279,158.44732666015625,3431800,50.88073105237158,51.288146001928624,50.52887059963387,50.90850830078125,4171000,78.09404744374947,78.78327418486504,77.92616484220599,77.9968490600586,4119200,251.2944629641624,253.61023423084538,249.43653073995782,250.51959228515625,2304500,118.63532788891347,121.29424091299231,118.58916346525015,119.49392700195312,4916300
2020-10-22,326.5299987792969,327.3699951171875,316.4800109863281,325.6700134277344,1847000,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,119979600,139.92565835219926,140.19165829409883,136.72504377268803,136.94815063476562,3647400,200.86239588686115,202.30871751753668,200.08632972730732,202.08824157714844,1961300,14.800000190734863,15.899999618530273,14.699999809265137,15.789999961853027,11055700.0,158.84688893556594,159.12836914062498,155.00601976811885,155.496337890625,3266800,51.0844343330163,52.07519970971365,50.98258324962063,51.871490478515625,3190000,77.77596407743611,78.97768371672363,77.49320691180743,78.96001434326172,4257800,250.00883647862725,251.54976373225907,247.12069961525714,247.5697784423828,2787000,119.65088708760017,120.26020957375599,118.9676902547539,120.03864288330078,2869900
