Ticker,AMT,AMT,AMT,AMT,AMT,PLD,PLD,PLD,PLD,PLD,EQIX,EQIX,EQIX,EQIX,EQIX,SPG,SPG,SPG,SPG,SPG,O,O,O,O,O,AVB,AVB,AVB,AVB,AVB,WELL,WELL,WELL,WELL,WELL,VICI,VICI,VICI,VICI,VICI,DLR,DLR,DLR,DLR,DLR,EQR,EQR,EQR,EQR,EQR
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,110.2957345318387,110.38534674967141,107.97397134382946,108.34871673583984,3197300,49.42835656918527,49.70870073039752,49.15602389984449,49.54049301147461,2441900,371.8962001056892,374.76959428656727,365.1858978423526,371.7086181640625,1090100,107.03558607179144,107.65830520803972,106.6204432802209,107.35991668701172,1238100,34.99783544117829,35.010991718938044,34.622858216659125,34.682064056396484,2132525,129.12036824762964,129.41696893775696,127.39399417711934,127.94156646728516,494100,45.358257706504766,45.358257706504766,44.35798305173054,44.49335861206055,2686600,13.09785290172231,13.09785290172231,12.770406579179253,13.091303825378418,1109300,81.32179914452334,81.68528491417699,79.29992507761516,80.10261535644531,1907400,45.33457439298143,45.431412103046036,44.79079821449867,45.00681686401367,1459500
2018-01-16,108.54425388617683,112.42199353602483,108.54425388617683,110.49127197265625,3193900,49.852869557243345,50.65384751696102,49.66063350249619,49.772769927978516,2432500,372.4332941918833,385.9135360336105,372.1689777652234,382.0681457519531,858100,107.62584045646545,109.03992669531046,106.96420341268359,107.05501556396484,1448900,34.86625745593686,35.20176318578323,34.813629766306704,34.826786041259766,2066477,128.16209847791146,130.4436453903605,128.16209847791146,128.54995727539062,613700,44.5986418290958,45.66660406653039,44.52343447347756,44.56855773925781,3144800,13.42529261389444,15.055974347347686,13.42529261389444,14.080184936523438,2005000,80.6554363628938,83.09380457560569,80.63271957962446,81.38997650146484,1889100,45.17813964164191,46.00497540378855,45.02915922665118,45.19303512573242,2277800
2018-01-17,110.8904262465807,111.737671287599,110.4260810705597,111.31404876708984,1999700,50.005058876444735,50.453607675186056,49.70869785958301,50.34947967529297,2394200,382.72464213287157,385.81119581393597,374.44551221734264,376.78173828125,627500,107.4960926803629,108.9490967614877,106.78256168119883,108.5858383178711,1699300,34.99782304340117,35.195177499159655,34.83335927039073,35.02413558959961,1718590,129.37894009565716,129.46259729519656,128.5347671201413,129.21923828125,540200,44.809235744338956,45.26800528746975,44.380544558567024,45.20783996582031,4696000,13.91646613214896,13.949210258698908,13.91646613214896,13.936113357543945,233000,81.10219268931279,81.65499263106237,79.148468986025,81.03404235839844,2365700,45.45375226918098,45.49099666311656,45.081302646694965,45.327117919921875,1745400
2018-01-18,111.2651706431171,111.33848633910782,109.7499174396279,110.13280487060547,3416400,50.26938951494167,50.26938951494167,49.180061750629704,49.2040901184082,3680700,375.2470099539487,379.3652512496193,372.4503507457817,372.9875183105469,807400,108.34582558099486,108.735026066621,106.21821869453882,106.54254913330078,1947600,34.89916225327875,34.99126138798775,34.61628411968506,34.701805114746094,1982988,128.58798235338838,129.3484979729817,127.07455209276054,127.6069107055664,639500,45.04990170424456,45.04990170424456,44.342939825974724,44.591129302978516,3496400,13.916467825571695,13.98195733574903,13.742265903375179,13.752744674682617,634400,80.46610786241583,81.4581124053309,80.19349495670605,80.99618530273438,1839500,45.133444984661786,45.2749748170456,44.604567207181894,45.02915954589844,2043400
2018-01-19,110.71118637200541,112.16126573511991,109.77434167503414,112.11238861083984,3284700,49.276175434221685,49.48442840576172,48.93175459031812,49.48442840576172,3790300,374.12147664996564,376.92667027419986,369.60249386850666,373.3626403808594,598900,106.97069638231467,107.21718085140198,105.75121043815898,106.53609466552734,1805200,34.787316820201426,34.964936902539776,34.60311601015367,34.95835876464844,2040780,127.91872290899673,128.30659329587874,127.51565056523297,128.29898071289062,722100,44.591129302978516,44.61369093944171,43.801440468017915,44.591129302978516,3011000,13.654508318871535,13.75274194005024,13.589018821716309,13.589018821716309,955700,81.2082151447229,81.40510352441044,80.34494288116852,81.25365447998047,1467500,45.02170703025539,45.20793183193151,44.82803448680082,45.0440559387207,1929200
2018-01-22,112.16943113223992,113.43214416503906,111.94132957632037,113.43214416503906,1826700,49.58053814249259,50.58976905202877,49.48441858502171,50.549720764160156,3172200,373.45648237328993,374.54786100698476,369.4575969529938,371.7938232421875,702000,106.56202413300892,108.21611159806743,106.42581087107784,107.74259185791016,1751600,34.97807938306672,35.45831433754777,34.97807938306672,35.43199920654297,1760076,128.27616515125533,129.43215211515812,127.94914901269404,129.36370849609375,629000,44.56856340721488,44.907002288490965,44.38054212528118,44.621212005615234,2817900,13.589022273086696,15.055981636047363,13.294320085593192,15.055981636047363,3600,81.32182834155643,82.80605136048733,81.10979730705377,82.79847717285156,1565800,45.08875512964914,45.60273748132345,44.99192026354809,45.572940826416016,1692100
2018-01-23,113.65210564373201,115.22439060043652,113.39956549129964,115.02886962890625,2923400,50.77400013032751,52.04755845844671,50.5657471734176,52.039546966552734,3554300,371.91319655746275,380.4566435018845,370.5319233529683,376.8670349121094,797600,108.28097532695608,109.80533262688837,107.41177196765828,107.89178466796875,2864000,35.49122070720578,35.89251303592913,35.49122070720578,35.87277603149414,1692274,129.66790411093984,131.3714631578347,129.65269055033414,131.33343505859375,757800,44.87692711363282,45.50867886124299,44.58361431455982,45.36578369140625,2759300,13.752744674682617,14.080190976460774,13.752744674682617,13.752744674682617,127300,82.90447509896877,84.54014674508895,82.25323380375671,84.13880157470703,1445500,45.67722491043665,46.07202063066956,45.64742825642068,46.02732849121094,1845100
2018-01-24,114.94740837315618,116.2345476636611,114.87408024194214,115.48506927490234,3061500,52.03153791362236,52.05556627945281,51.38274759228773,51.647071838378906,3171700,377.53211981128146,380.0474194297378,374.1812492439096,376.27020263671875,612200,108.0993474757741,108.4301709074544,106.8798715738164,107.74259185791016,1802200,35.80041870005579,35.90567410503123,35.43201960300469,35.530696868896484,1719931,131.24978694794385,131.58441567710378,130.27632788377716,130.65658569335938,567900,45.32816761288975,45.83206323378932,45.23791820760474,45.53123092651367,2368100,13.589021523793537,13.81823418485995,12.770405769348145,13.752744674682617,20000,84.13880581049143,84.3735535761378,83.48756448249407,83.9419174194336,1021700,45.982630657761916,46.07946835652404,45.654876008613755,45.76660919189453,1136600
2018-01-25,116.05533572094211,116.54411948924623,115.27326428881035,116.46266174316406,2409500,51.87133729703059,51.87133729703059,51.07035623681751,51.43880844116211,1625200,376.40662937316296,379.237401788766,369.1932987661565,374.4541015625,929000,107.40525638912665,107.82688194976956,105.47224997763134,106.51010131835938,1476900,35.530705198381526,35.82673965527496,35.478077483556255,35.81358337402344,1690829,130.67180207075725,131.05205988853334,128.26095729405492,129.42454528808594,682800,45.523715200860295,45.809508373663355,45.43346578222991,45.75686264038086,2134400,13.850975537148742,13.850975537148742,13.706899642944336,13.706899642944336,73500,83.85861561367592,84.7294620808436,83.76774849608645,84.36598205566406,1156800,45.729357952023925,45.8634400251416,45.163235853410754,45.59527587890625,1574200
2018-01-26,116.60930652057789,118.23861079636107,116.36490839308938,118.23046875,2107900,51.54293420604,51.663082130865384,51.12642832575296,51.574974060058594,1611900,370.8985591658782,377.4468309310547,368.34917279840755,376.5174560546875,1228700,106.93178741378081,107.26260101504288,105.74473640061743,106.19231414794922,1574700,35.85303447743903,35.872768888126096,35.510950640321816,35.66225814819336,1726123,129.83523821245186,129.83523821245186,128.05563430093636,129.35610961914062,550600,45.85462935277183,45.869671399012226,45.19279366307915,45.5688362121582,2206400,13.752743033951617,13.818232536315918,13.752743033951617,13.818232536315918,5000,84.53255823556917,84.85061042119128,84.0403460322257,84.5477066040039,1375500,45.72935896012029,45.84854271201175,45.379255445754524,45.841094970703125,1568500
2018-01-29,118.04304993180624,118.93102990939705,117.04917366487413,117.57870483398438,3901700,51.46284374099584,51.46284374099584,50.7339537806581,50.77400207519531,1462600,381.1132195457387,383.60291496959564,370.4466796980053,371.0350036621094,630800,106.01062299389503,106.24414126282906,104.97277171912637,105.6798095703125,1678600,35.52411016817374,35.63594627509783,34.63600721973305,34.89915084838867,2185879,128.93780897474636,128.97583707543657,127.62973282647003,127.95674896240234,395300,45.23792503515195,45.2980903580968,44.365506335121836,44.76411056518555,2085500,13.490786273602783,13.818232536315918,13.490786273602783,13.818232536315918,24900,85.13838900561903,85.13838900561903,81.26123180233589,81.30667114257812,1413200,45.90068441399324,45.94537938555404,45.26007069611207,45.59527587890625,2031000
2018-01-30,117.21212038821874,118.66219978861741,116.36487544357584,118.24671936035156,2440000,50.60577686159468,50.79000138607172,49.99703203198657,50.38150405883789,2621700,366.6354106105585,376.730670887233,366.6354106105585,374.7866516113281,700200,105.6084823401076,106.0366009209042,104.60305593894469,105.47875213623047,2145000,34.833381721729104,34.86627501549558,34.3926203906436,34.51103210449219,2155332,127.73618197591705,128.29135501334986,126.89200934975854,126.90721130371094,560300,44.703936188447095,45.042375048742734,44.01953887939453,44.01953887939453,2444700,13.785488128662108,13.818233506697975,13.752743999734692,13.78548812866211,40100,81.04162051715464,81.55655537430476,80.57969918253039,80.69328308105469,1471000,45.48354740034876,45.72191492344549,45.11854553222656,45.11854553222656,2620900
2018-01-31,118.4585415771825,121.25279176465664,118.32005223905658,120.32408905029297,3184700,50.50967564320241,52.199736718935824,50.41355607970492,52.15167999267578,3976900,377.2506834689999,391.0549309949947,375.24697370688386,388.1133117675781,739500,103.76630482897116,106.1663486388594,102.85169040941791,105.97174835205078,3259500,34.56981537442001,35.30970225869384,34.490541593913875,35.137943267822266,3748534,126.83880999463706,129.60708673251605,126.40532207153689,129.5918731689453,1184100,44.10979826892898,45.13263173426539,44.07219171362659,45.1025505065918,4265600,13.785488196888434,15.04288199019439,13.68725456051156,14.407636642456055,643200,80.83715447087984,84.86575997079122,80.83715447087984,84.77488708496094,2538100,44.65671298967556,45.937937835805556,44.32895548357754,45.893245697021484,5601000
2018-02-01,120.58479817172223,121.67642891953629,119.37910420518374,119.80272674560547,2351000,52.07158097715267,52.21575726016881,50.92618220401811,51.0383186340332,3474200,385.98175895264444,390.38989495444514,378.3676869346117,379.0327453613281,568500,106.1274018780352,106.91876890546777,103.33167520308959,103.55870056152344,2652400,35.0718644661474,35.151138209468904,33.962037260994315,34.08094787597656,3291048,129.21920496455695,130.67179250724206,124.57245430723437,124.80821228027344,1403700,45.125106162812905,45.34321153115431,43.575809818391285,43.65102005004883,2609300,13.805135968010207,13.968859118128501,13.536630101744885,13.680706024169922,24638300,84.78245587982119,84.98691841558819,81.36722668850648,81.7685775756836,1784900,45.78151156059074,45.99008530261633,44.723755889325005,44.93977737426758,2124200
2018-02-02,119.29768693788085,119.5420851183803,117.49729985316311,118.3038101196289,2474600,50.669873991544726,51.42279231641538,50.38152443800144,51.126434326171875,2646800,376.8670553555435,380.49931177218826,371.341936217333,372.90228271484375,533000,103.26034312577505,103.78575693662172,100.99651273939381,101.5284194946289,3166200,33.75726024196561,33.98847584949069,33.30804565703538,33.856353759765625,2595067,120.67861946742647,125.12764072425713,120.67861946742647,124.69415283203125,1754200,43.29754531532336,44.237651827935004,42.786127142944444,43.959381103515625,2827500,13.589020389928873,13.818233031869836,13.359807747987908,13.759292602539062,4923100,80.81442736653129,81.80643168941701,79.81484885977504,81.5641098022461,1562400,44.4481340546821,44.96211632307178,43.919256302817736,44.656707763671875,2488600
2018-02-05,117.42393172319731,119.17542844565536,115.4932105770661,115.7131576538086,3000900,50.87011133405346,51.43880803508973,48.93174604455677,49.027862548828125,3496700,372.5867700763715,376.7305894713823,364.07741045983056,366.47332763671875,580700,100.9835029606968,103.25381563406977,100.12727589929771,100.62025451660156,2678600,33.618535679455896,34.21308644088454,33.06362180883417,33.09665298461914,3214474,124.63336403129883,125.99468254604808,120.78515498243615,120.937255859375,1469400,43.8992179185973,44.26774097594041,42.4251314271803,42.515380859375,3525100,13.608668175490239,13.818233599899468,12.108963577260448,13.497336387634277,4454000,81.21580460165173,82.4728538609515,79.0046157836914,79.0046157836914,1868000,44.50028324611991,44.991916646304794,43.144563972482345,43.24140167236328,3428800
2018-02-06,114.27938578009928,115.81907761965796,112.12056287272453,114.18977355957031,3817000,48.17883196727296,49.027866763044926,47.393870772537944,48.65140914916992,4659500,364.3417532361624,370.08003227495595,359.14064179200193,367.360107421875,726100,99.9975884150155,101.2494994726967,98.68080729414812,101.17814636230469,3469700,32.87205303060729,33.46660397219489,32.376595646401626,33.07684326171875,3945542,119.7127656975976,122.71680005481787,118.64803687426625,121.87262725830078,1879800,42.049073044481105,43.079428710997,41.5827811388207,43.02678298950195,3943300,13.255024576788589,13.693802619187542,12.770404257425447,13.425296783447266,9323000,78.2700816944373,79.57256462075303,76.5586793067844,79.13335418701172,2238500,42.39966518483498,43.33823985853368,41.76650194046197,42.988136291503906,3580000
2018-02-07,113.92908433592778,115.94941776506187,113.43214613107514,114.05127716064453,2245900,48.499214729703326,49.58854524109988,48.034649103071516,48.09071731567383,4137500,366.6353301858379,373.49907421483107,363.0542305060485,363.29296875,424000,101.05489488878615,102.8127705895365,100.38677483702998,100.45164489746094,2055700,33.09664830224398,33.65816780844623,32.29730748484615,32.3171272277832,6054847,121.56083046742309,123.5990186409073,120.32119772912702,120.37442779541016,1153900,42.95157559241744,43.696138149370405,42.44015755357171,42.5304069519043,3239700,13.300868393794744,13.706902356548621,13.300868393794744,13.59557056427002,15743200,78.9288698124188,80.79928904226655,78.68654789512688,78.88343048095703,1335700,42.95089168553001,43.62874990584703,42.34752225539786,42.35497283935547,2799100
2018-02-08,113.95354024908804,114.80891501353243,108.72347523474322,108.8130874633789,3890100,48.11474640421247,48.89970444800297,46.697015030926366,46.721046447753906,4594200,364.5634627829834,366.63537271409405,349.5314083384223,349.5655212402344,964900,100.1467637444889,101.75544013023314,98.68727660597021,98.71321868896484,2940100,32.26427501785385,32.58797580053405,31.40548020748766,31.418691635131836,4539149,120.5569290002075,122.59510511695748,117.74302376826252,117.83428192138672,1479900,42.387526813034206,43.02679815303892,41.10898126404712,41.11650085449219,3956600,13.458043156705752,13.556278051294429,13.032363193552918,13.09785270690918,7726200,78.88345658949596,79.12577858699066,74.90028911676507,74.93814849853516,2088800,42.3847688829248,43.04027818351358,41.155683971581816,41.16313171386719,3417000
2018-02-09,109.44851372706295,111.55030518922844,106.20618944510225,110.83341979980469,3977300,47.017407538997766,48.763539761338414,46.680995202107674,48.31499099731445,3365000,351.28778432534153,366.643843612342,349.1391402546207,363.062744140625,1045500,99.17380029673288,102.79333060909867,98.12297242784014,101.96952819824219,3211700,31.623501628126224,32.55496507689035,31.326226114705257,32.303932189941406,3337075,118.64042555205201,122.20724533082509,117.83428092746419,121.3858871459961,1348700,41.08640635665465,42.116762053580544,40.356882953011144,41.725677490234375,4303900,13.09785033856157,13.294317593996654,12.449506896695773,13.038909912109375,5664400,75.34705792077239,77.93687500745035,74.42320362288564,77.39922332763672,1988000,41.386603254355904,42.459257148836755,41.125886812538006,42.198543548583984,3152200
2018-02-12,111.5991926683233,111.7947012115058,109.02488911785042,110.98004913330078,3821000,48.56330212173731,48.69145849304557,46.80915816106229,48.1788330078125,3650500,365.45024314622765,373.6015105089236,354.8348842160227,367.87176513671875,876400,102.05380377180147,102.38461721310061,98.82995883809389,101.71001434326172,2338500,32.40959815003155,32.52190044139829,31.213891608020862,32.158565521240234,4427899,121.69772309790638,122.1920536510727,118.44271689621057,120.73186492919922,1427400,41.893782679196335,42.000751561364595,40.49553908166805,41.465904235839844,4115600,13.071654483214989,13.097850784355726,12.672170883685844,12.822795867919922,2149100,77.85356075082665,79.56496253847614,75.7256712378153,79.54981994628906,2390100,42.332625692352956,42.548644315012915,40.947112634309484,42.16874694824219,2982800
2018-02-13,110.81713306830524,111.54217299830921,109.86399152643074,111.04523468017578,3710300,48.09873350631094,49.20408412174832,47.930528841382554,48.98781967163086,2438900,368.0763477239064,373.31154641089984,363.23335634727874,371.9643859863281,910100,101.51953750622161,102.53106026570424,100.82330003465096,102.1303939819336,1481900,32.138757905242464,32.48888413573725,31.682937655379355,32.363365173339844,2945122,119.98653340050708,121.92585024182976,119.88766267228633,121.22616577148438,1109200,41.53466792698273,42.26817128857368,40.97689956360524,42.08479690551758,3839200,12.901382446289062,12.934126570875813,12.704913951443698,12.901382446289062,1396400,79.38324666108284,79.96633196468949,78.25492965713167,79.60285186767578,1618000,42.1240590157972,42.70508245956678,41.87079311506831,42.45181655883789,2242300
2018-02-14,110.00246576379212,110.71120907237724,108.03915133197383,110.36905670166016,4829300,48.69145161565657,48.69145161565657,47.97057021918736,48.491207122802734,2679500,370.30169299688725,372.5015196678138,365.72301848808786,371.6062316894531,879400,101.58522056576624,101.82824419629624,99.3848384316381,101.21082305908203,2092500,32.07270414719226,32.138763896865974,31.564032891801492,31.775428771972656,2815812,120.1234439148541,120.97522932911251,119.59108528378496,120.86114501953125,874700,41.67220356983885,41.80973582568784,40.8240889636646,41.37421798706055,3249000,12.881738098386538,12.953776687492557,12.652525427774396,12.868639945983887,2311500,79.42867512430185,79.94361004315518,78.07318459118191,79.7164306640625,1726300,42.01232343715729,42.36987477532289,41.595178788514694,42.213443756103516,2759100
2018-02-15,110.43422002233785,111.55028925312712,108.38129355955968,110.97189331054688,3223300,48.667423818163066,49.21208912367118,48.33101451178443,49.18806076049805,3054200,356.633840082974,358.10891713283564,341.90875183396923,347.2889099121094,2817100,101.52610710220844,102.90544258330317,101.05975390133057,102.56388854980469,1692400,31.887720673061843,32.61439328530294,31.80184120616675,32.55493927001953,3099509,121.35548549270499,122.91453326140233,121.05887325457785,122.51907348632812,799600,41.54230031072153,42.466823113768385,41.41241038750401,42.1535530090332,2908500,12.973419371100336,13.065105165517624,12.74420675871949,12.999615669250488,2318700,79.84516138885759,80.10262593591679,78.05803482163243,79.85272979736328,2392400,42.42200162570401,43.20414506283908,42.39965272185601,43.13710403442383,2179800
2018-02-16,110.678610929628,114.9066564055269,110.62973380306761,114.06756591796875,3024700,49.22810247153938,50.04510032060855,49.19606262126491,49.64461135864258,2867800,345.56661451867626,348.4570517726784,337.8928513735298,343.8698425292969,1316300,102.4719504314849,103.47689860527304,102.1304063618095,102.52449798583984,1909900,32.58796455668301,33.05039297209924,32.574753133597184,33.004150390625,3000437,122.70160411822175,123.96406300508306,122.07037467479108,123.63704681396484,877800,42.252887229683594,43.123922786957934,42.21468447825075,42.627281188964844,4051100,13.032363387391982,13.104401978066203,12.868640226120453,13.091303825378418,1168600,77.47493077889534,79.77699182980459,76.61923279162131,77.39163208007812,2253600,43.12966194378082,43.64364133458153,42.92108824940965,43.18180465698242,2186800
2018-02-20,113.36697051611884,114.62152907367638,112.96778657795836,113.43214416503906,2220500,49.436368700620164,50.06113063316561,48.97981143368481,49.043888092041016,3633300,341.69559903409754,346.13784769587033,337.74787029557376,338.0207214355469,794600,102.44566614983697,103.3849272328224,102.15665965586616,102.1960678100586,1516600,32.964549757102,33.195762918635154,32.62763729267033,32.63424301147461,3075360,123.14272691739696,124.45841610868713,121.93350948254846,122.001953125,894200,42.41334779485234,42.864147334167384,41.863221667745755,41.8708610534668,2639200,12.999619061429074,13.150244067772473,12.999619061429074,13.09785270690918,2273500,76.79341220302118,77.56581157022445,75.2486076912039,75.40763092041016,1999900,43.025380310772285,43.4574232485708,42.86895214704463,42.93599319458008,3020600
2018-02-21,113.5869318245471,114.25495248670296,111.8843119865216,111.96578216552734,2811400,48.97980149913814,49.268150986488706,47.946539239128285,47.98658752441406,2689900,336.8014403994667,337.6796588341912,327.91691736288584,328.19830322265625,1193900,101.8085628127081,102.26177672817153,99.36515650340937,99.3782958984375,1657100,32.55495175156427,32.74653049768294,31.933975506339454,31.96700668334961,3612310,121.62168475934533,122.19207160660595,118.44273430079686,118.65567779541016,1011200,41.94726906479774,42.06187733756935,41.14499658197855,41.25196838378906,3418200,13.091304113908699,13.09785319039693,12.835896376410716,12.881738662719727,2484500,75.38491720601988,75.38491720601988,73.4842010088713,74.17330169677734,2908500,42.98069027952061,43.04028074604696,41.602624866336456,41.617523193359375,2923300
2018-02-22,112.38941593101451,114.442330396194,111.79471091228538,113.22035217285156,3075900,48.19484086079939,48.523244747271576,47.85042315995242,48.010616302490234,3353200,331.5493134918962,335.5482001199438,327.60158321990036,332.9135437011719,858700,99.86432330886555,102.43910300900426,99.86432330886555,101.17141723632812,1602800,32.07931702102681,32.86544408169737,31.881132526427795,32.56816864013672,3034596,119.14237970186028,120.26793956912485,118.98266631581014,119.4922103881836,884200,41.122078881826916,42.06952308704145,40.57959210138724,41.06095504760742,3324100,12.914482932834467,13.097853329121271,12.888287875712713,12.993070602416992,2713600,74.2187383888136,76.67224873051508,74.2187383888136,76.35420227050781,2092300,41.75905924569086,42.183651654593845,41.62497713324091,41.84099578857422,2015000
