Ticker,FANG,FANG,FANG,FANG,FANG,EOG,EOG,EOG,EOG,EOG,LNG,LNG,LNG,LNG,LNG,OXY,OXY,OXY,OXY,OXY,HAL,HAL,HAL,HAL,HAL,SLB,SLB,SLB,SLB,SLB,COP,COP,COP,COP,COP,DVN,DVN,DVN,DVN,DVN,XOM,XOM,XOM,XOM,XOM,CVX,CVX,CVX,CVX,CVX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,100.14525991554417,100.99082637376833,99.66097987771425,100.03764343261719,1030900,85.2386234041141,86.36574889513328,85.1199818909275,85.79476928710938,2025300,52.422833194705525,52.80611255167281,52.11621117122083,52.44199752807617,1316600,62.232136170687895,62.85445928163405,62.043799325577275,62.66612243652344,5781100,45.09071716342037,45.37899942419291,44.66677285254537,45.056800842285156,9026800,61.139844505567154,61.708802689035195,60.88697219215308,61.61397933959961,9211500,45.47106043082634,46.12185190815269,45.26433863831084,45.97637939453125,6742100,30.60949236635842,31.412385607592448,30.566859787443384,31.291597366333008,7671400,60.07540790994009,60.619669709372275,60.061631458895526,60.295867919921875,9834500,92.68466614693045,93.84857326837474,92.6285730773677,93.67328643798828,7232900
2018-01-16,100.29898928055879,100.5987788719338,98.28501878103,98.40801239013672,1002100,86.00863453362027,86.46905233521863,83.97389549451815,84.2041015625,4835600,52.66239592411485,54.425474856978056,52.59532256704047,53.476863861083984,3572700,62.870851998608195,62.87904218923874,61.634395599365234,61.634395599365234,4333100,44.96353347254897,45.11615368626091,44.00542163967103,44.200435638427734,10231600,61.44012153545696,61.63767819634267,60.80793780904234,60.981788635253906,11902500,45.938101415321405,46.10654205512398,45.01933880288181,45.049964904785156,5458600,31.383958162227465,31.56158980963091,30.723170927494984,30.73737907409668,5634900,60.44744182056026,60.461223529304114,59.66205261997876,59.916961669921875,10882800,93.72235584662542,93.86960148316956,92.27098653703143,92.5584487915039,6254200
2018-01-17,98.4695056548595,99.00758801371293,97.3779579395802,97.96216583251953,1425400,84.44175956722114,84.9170271340049,83.27586793219903,84.30809020996094,3324300,54.09009386706963,54.33922289146186,52.90193077978714,53.3522834777832,1832600,61.88004241879962,62.38772796085601,61.380547066192996,62.11750793457031,3109900,44.49719519649051,45.21790247722465,44.174996609404204,44.8109130859375,8479900,60.84745795705543,61.471737794634464,60.381227082190286,61.013404846191406,8009600,45.14949131566205,46.08356391439643,45.004018814379236,45.83090591430664,5798400,30.872386936510495,31.14949192732327,30.311070169741633,30.865280151367188,4341500,60.075430241443186,60.77125954192856,59.88941917419983,60.626583099365234,10546000,92.68463928153805,93.11233945165503,91.82223132163713,92.8038330078125,5632700
2018-01-18,98.04671680413193,98.65397863203796,96.99360611733324,97.80073547363281,1040000,84.18183575943674,85.51852912970585,83.780827748356,84.8353271484375,4564600,53.01692510916477,53.505602895604845,52.786956726871914,52.99776077270508,1240100,62.07657909296394,62.31404466939865,61.716291879826535,61.732666015625,3012400,44.624369414428166,44.997439162891425,44.268254588426124,44.39543914794922,8388000,60.50764081397416,61.218845845670025,59.81224368795461,60.3495979309082,10588500,45.64715651071262,45.98403776981686,45.28731005757716,45.75434494018555,4554800,30.716062854256247,31.106851920049305,30.481590498957907,30.694747924804688,2714700,60.46810411266497,60.75746215428844,60.171860473422434,60.23386764526367,9223700,92.79684820949402,92.90201602364225,91.8713286503552,92.26396942138672,5890000
2018-01-19,97.26266992447827,98.40802607610568,96.83220396205444,98.0621109008789,585100,84.61995540751808,85.22147014839658,84.26350768353434,84.93185424804688,2920600,53.22772862780411,53.27563764415709,52.777379487817775,53.1414909362793,953600,61.781784756109865,61.929176943786594,61.495190570984185,61.86367416381836,3224800,44.1071709700154,45.09072174173328,43.598435804647636,44.94657897949219,10388000,59.266994072393594,60.989688274589184,58.67432413166966,60.38911437988281,13389800,45.6930870087905,45.792620354739725,45.37917684448764,45.746681213378906,5037500,30.51001914376417,30.573966662772477,30.11922995446654,30.44607162475586,5604300,60.33029965515506,60.46119955540854,59.668919814607534,60.04094696044922,13090000,92.4322456238801,92.5514393756006,91.29639047329566,92.06063842773438,6048900
2018-01-22,98.52328382368121,101.70566925493128,98.39260754929734,101.6288070678711,918100,85.05068243763922,86.78095614692326,84.96157332461419,86.75125122070312,2233200,52.863605458803846,53.400195863671904,52.46116539657012,53.07440948486328,1214200,62.01925291598821,63.56686782836914,62.01925291598821,63.56686782836914,4309400,45.802932272385945,47.86330136636375,45.480733771111865,47.82090759277344,17802800,60.87906913989436,63.12331020112004,60.72102017357111,63.05219268798828,13192700,45.8309102301904,46.45873067822049,45.77731601540727,46.451072692871094,5748800,30.595281401119543,31.845807230090063,30.545544747779168,31.838703155517578,4840600,60.05475437614167,60.82636721610328,59.97208513855531,60.79880905151367,10270400,92.06064242298166,92.94408416748047,92.0466164813887,92.94408416748047,5248800
2018-01-23,101.90554836079325,102.9278988433406,100.44502588842785,101.70568084716797,1152400,86.92206642866168,88.07310275120844,86.79581905650211,87.50872039794922,3150700,53.390605866593944,55.77650844449598,53.22771087904273,54.77040481567383,2552700,63.41947704470981,63.78796066131367,63.23114638831491,63.39491271972656,3314000,48.01593036804628,49.058832915438266,47.880268326949064,48.185508728027344,13756800,63.075899429750244,63.49471864584437,62.09601994030815,62.5938606262207,9332600,46.405135356942075,46.47404262011529,45.96106567856675,46.29794692993164,5478800,31.89554450679537,32.073176189466714,31.433703758116504,31.63265037536621,4173500,60.798806749344074,60.94348316582444,60.44744673435904,60.833255767822266,10281800,92.81787956837287,92.9440809423541,91.66098014691978,91.86431884765625,5747300
2018-01-24,102.18997690499646,103.40451239213468,100.10681518981194,100.20674896240234,1542400,87.62008621509192,88.29586043980319,87.03342675597041,87.9765396118164,2463900,54.636264533735115,55.805263286640944,54.636264533735115,55.47947692871094,3566500,63.67330163757229,63.94351536910158,63.10829736319803,63.50952911376953,3356100,48.10072197518193,48.19399024273553,46.90519912672987,46.922157287597656,12321200,62.396298335128066,62.62546479729261,61.37690518782418,61.77992248535156,10369000,46.35154410573687,46.948738477627394,46.282636838159824,46.313262939453125,4992000,31.76054540372513,31.995017815420226,31.305808729757587,31.63265037536621,5302100,60.964160124328096,61.260403859112714,60.6334726217955,60.99171829223633,10316100,92.11675641502704,93.02123192803765,91.89940241492859,92.12376403808594,6868200
2018-01-25,100.96775837721718,101.09074025539746,97.44713967086123,97.50863647460938,1311100,88.31073303558551,88.3701428947632,86.90720768991956,87.21910095214844,2061200,56.05439801041382,57.00301250811904,55.82442964104723,56.332275390625,2546400,63.525952073318216,63.6815282661149,62.788990840404054,62.83811950683594,2468700,47.201960829302834,47.702215275283244,46.76106156606051,46.8034553527832,9436100,62.412090233804456,62.49900960023638,61.02919388957976,61.10821533203125,7142000,46.51232332253208,46.627169733569986,45.478717305853145,45.53996658325195,5473400,31.952379775028476,32.08737884357519,31.185009801115765,31.199220657348633,3633900,61.00549410084683,61.22595416659591,60.76436146902973,60.88148498535156,11271900,92.3831551395835,92.46028176280167,91.3875273571856,91.6048812866211,4597200
2018-01-26,98.23121727582019,100.08376318886047,97.50864443443945,99.99920654296875,664400,86.92949013191468,87.67209641881813,86.73641657657795,87.4493179321289,2170900,56.820944760627576,57.70248578195616,56.408920748792916,57.48210144042969,2148300,62.88722484475579,63.29664686523653,62.63337894390444,63.19838333129883,2345900,47.05780902340184,47.447836934537946,46.76952682072781,47.15107727050781,7495100,61.39268351003151,61.77989271103112,61.15561320716336,61.329463958740234,6055300,45.70840349879173,46.33622387468658,45.63949624189277,46.236690521240234,5277700,31.28449025109295,31.483439573485605,31.09264771366663,31.1637020111084,2734500,61.06747258687915,61.31549072265625,60.95035437170123,61.31549072265625,10514400,91.64698038441963,92.37616896523569,91.40858213997923,91.98352813720703,6310500
2018-01-29,100.16064138109657,101.0292559846681,98.88460893598757,99.19977569580078,962000,86.97401358149231,87.7240415348288,86.45418600110695,86.57300567626953,1584900,57.49168927120288,57.68332896648485,56.47600144486462,56.57182312011719,1354000,62.95273636445094,63.206582300562374,62.29766478906058,62.42867660522461,3014800,46.90518148825249,47.142589182248514,46.30318155879842,46.46427917480469,8567500,60.91856596328972,61.17144426417471,60.136243314016,60.357505798339844,7877900,45.876843949575246,46.343881727703014,45.60121782605612,45.67778015136719,4167600,30.97185463534425,31.55448623112814,30.77290805447479,30.787118911743164,3401000,61.03303353647545,61.52218429129995,60.5921135023132,60.633453369140625,9315700,91.19121086555229,92.25695769569566,89.97122148107296,90.0833969116211,6350700
2018-01-30,98.37725139182673,98.37725139182673,95.7790674463656,97.06278228759766,1514800,86.12746239533294,86.12746239533294,84.58284026823178,85.52594757080078,3589100,55.87233784968136,55.95857552441098,54.44462604698499,54.607521057128906,2130100,61.806365724894064,62.26491649824023,61.15128783672605,61.216796875,4415200,45.989484413999726,45.99796187782879,45.0144111172841,45.904693603515625,10719500,59.58308347909574,59.891271353365795,58.42144947810086,58.90348815917969,11371000,45.126514673452924,45.41745671919059,44.46807118986876,44.759010314941406,6381000,30.495797927209114,30.581063063895993,29.42290403978067,29.501062393188477,6403900,60.309662569786205,60.888368249112446,59.786067962646484,59.786067962646484,12408000,89.47340076608147,89.75385538588365,87.77662570936492,87.80467224121094,8084000
2018-01-31,97.11660032562422,97.80842469648674,96.20954887396415,96.47090148925781,1247700,85.63734536239036,85.94181661893583,84.97642630840723,85.39971160888672,2409800,54.22424409460934,54.84707217918419,53.86012904569375,54.195499420166016,1737400,61.298671001737304,61.61801970708092,60.77461126746651,61.38874435424805,4626100,45.93860233064,46.15057447013744,44.77699591183673,45.5316162109375,8580800,59.1800617224442,59.22747338287566,57.77345952611376,58.144866943359375,10198700,44.81262061726483,45.356223747646474,44.621211845900234,45.027000427246094,7073700,29.501073207734397,29.82081081141091,29.181335604057885,29.394493103027344,4526900,59.634507048827594,60.26144352448756,59.47605415809311,60.144325256347656,14404700,87.93790456632702,88.21836459281931,86.97733606345331,87.88882446289062,9626800
2018-02-01,96.52472060331203,98.15435087558573,96.20955971613799,97.34722137451172,969000,85.60763524025067,86.56559784439226,85.08781320651582,86.5284652709961,2507600,53.65891147819056,55.55613683825693,53.65891147819056,55.44115447998047,1793800,61.42968039872412,62.461425693230225,61.40511607578331,62.31403350830078,3165300,45.47225201728277,46.379492271103864,45.30267370449324,46.21839141845703,8530400,58.31082268436886,59.70952114114114,58.31082268436886,59.670013427734375,8671600,45.172458643474336,45.91512542358165,44.52167015331753,45.4404296875,7011000,29.614754699240237,30.090806313371143,29.458437949313357,29.99843978881836,7342200,60.282087270269095,61.487729015674475,60.17874549799817,61.36371994018555,17971000,88.06410912685598,88.08514269218851,86.98434152870269,88.04307556152344,7844500
2018-02-02,96.64001023616369,96.85524317153298,93.94958681473221,94.13407135009766,1554800,85.40712765104782,85.54079697333133,83.4763529580019,83.78824615478516,2549400,55.23034212428058,55.527383798242404,53.5151727277815,53.66848373413086,2084700,61.57705714204696,61.57705714204696,60.06219721682569,60.25053405761719,5505000,45.785972307446045,45.870759851277434,43.81887153373299,44.25129318237305,14070800,59.17216175729657,59.464547750545215,57.97102005680102,58.23179626464844,9066600,45.3026198488782,45.50934164160441,44.10823116290319,44.19245147705078,8433300,29.572122352214286,29.664491587939494,28.385543989710033,28.442384719848633,6009900,58.64932774320218,59.25559693682201,57.18189075226752,58.235965728759766,29822100,86.90719348648561,86.90719348648561,82.48295635679091,83.14203643798828,13182600
2018-02-05,92.61975109369702,96.04811869603544,91.34372468409904,92.45063781738281,1807200,82.94911650941016,84.56799837373434,80.94408188493681,81.35993957519531,3175900,52.566565249224524,54.57877278814185,52.087467868032505,52.691131591796875,2912000,59.76742266908238,60.488009397692466,57.360025522662745,58.064231872558594,5786800,43.65777594679948,44.4463091977044,42.11461605456925,42.42833709716797,12398500,57.568019143788824,58.77706514051352,55.78210495067135,56.3826789855957,11310300,43.748375141952366,44.766670900895,42.423827193446925,42.829612731933594,11060300,27.97343614351784,28.548963761161932,27.213172771691635,27.46185874938965,8425300,57.3747916781464,57.86393733329043,53.82675770815919,54.92217254638672,30452700,82.02724512137725,82.94575199057576,75.73795114492584,78.9632339477539,15414700
2018-02-06,91.2591784220309,95.65610064749455,90.83639518317531,93.70362091064453,1695700,80.02324483103054,82.35502782050621,78.7830881845891,80.40196990966797,4635500,51.32091303814941,53.48643160334512,51.004707010521614,53.1798095703125,2387300,57.13074940857154,58.678370486121295,56.8277810935439,58.318077087402344,5616400,41.34303896810891,43.47124076672107,41.181941328684914,42.928592681884766,11153200,55.31628507821704,57.74348132459388,54.91042372458144,56.53386306762695,12391900,41.91850830603639,43.28899539727557,41.66584740199852,42.829612731933594,11013500,26.808179773974445,27.873970130424002,26.452916321824592,27.270023345947266,8520400,54.08855373931677,55.35619783680961,52.97936252591917,53.97832107543945,36262800,77.96757544677662,82.47595267407036,77.65907428092063,82.16043853759766,18416300
2018-02-07,93.71129365257707,94.56453682431109,91.06698990991057,91.09004974365234,1224800,80.51336697830297,81.471329705367,78.53803733100786,78.55288696289062,4666000,53.30437784558476,54.674596704524895,52.98817180649561,53.07440948486328,2136000,58.53096663273525,59.12052901227561,57.196247033875025,57.21262741088867,5630300,43.04729373252582,43.58994178189413,42.123095262683705,42.13157272338867,8631600,56.62141591569995,57.71962247610152,55.403837625113795,55.50728988647461,7345000,42.92149313496569,43.61822077047601,42.59226989746094,42.59226989746094,7721700,27.262917763766318,27.653707036310596,26.104760810100846,26.118968963623047,8469500,54.04032741566557,54.70859847544211,52.99313814997989,53.006919860839844,21994500,82.31471052784687,83.62585281710695,80.79322186684956,80.83528900146484,11535700
2018-02-08,91.12849774677694,91.82800486851548,85.49398034357192,85.57853698730469,2817700,78.7311120443106,79.08756553679291,74.98838153424464,75.0329360961914,4675600,53.51517382306577,53.92719784641675,50.75557565229716,50.92805099487305,1572600,57.31088998233328,57.45009821068582,56.0662498474121,56.06624984741211,7126300,42.34355572339176,42.39443020403441,40.172962966985736,40.19839859008789,13885400,55.547087066089574,55.6266662022733,53.597364836344234,53.63715744018555,12186000,42.58461046034722,42.745396002030645,40.75474359657241,40.76240158081055,8618400,26.204231417759058,26.566598924621164,24.790281770416005,24.825807571411133,7717800,53.351375136479,53.44782606262228,52.379969765231436,52.407527923583984,25650800,80.75113520106594,81.25596212511122,78.6757397850249,78.73884582519531,9927500
2018-02-09,86.23191902071522,87.43876592906189,81.22004684197805,84.94820404052734,1811700,75.66414995263489,76.19139970742515,71.69120766961244,74.31260681152344,5335700,53.65891512672662,54.617110039703874,51.138861482133834,53.246891021728516,3907400,56.53299515497134,56.835969708888875,53.806242911566876,55.82878875732422,5440300,40.47818670226028,40.749510685007515,38.239758992940125,39.59638214111328,17765800,54.25786808522647,54.409072651896274,50.43005320060304,51.87841796875,19725600,40.981785325147236,41.25889484678747,38.62633236832307,40.04268264770508,9685600,25.06738052340319,25.06738052340319,23.227116304950545,24.64106559753418,11522700,53.068716791292864,53.228795256999824,51.433157401350535,52.74160385131836,29491600,79.46803694142702,80.3655100299906,76.7756337237253,79.5802230834961,10922400
2018-02-12,86.09355922198198,89.50655576782977,86.09355922198198,89.17601776123047,1709900,75.40423837435229,77.25332632765557,75.24829174365307,76.5924072265625,3551500,53.72597669478771,55.450726428821994,53.58224602727539,54.090091705322266,2852100,56.41015761387117,57.753061153954846,56.41015761387117,57.21262741088867,3951700,40.19839945380786,41.12259818149107,40.09665372477476,40.630821228027344,12278300,52.817460143024185,53.85996038372287,52.73787496646989,53.19148254394531,11382800,40.51223204155294,41.53600531079043,40.450650193221946,41.112640380859375,7035400,25.081593063207432,25.65712069110027,24.903961380450376,25.422645568847656,6551600,53.62550741912351,54.022217628766995,52.783363078543964,53.187034606933594,19340400,80.49173455509296,81.22793621514712,79.1665662176646,79.91679382324219,8358200
2018-02-13,88.57643335359245,89.4988619452262,88.1536501613765,88.42269134521484,1649400,76.10972115471193,76.66667590206112,75.4562296241181,76.0948715209961,1735300,54.2338227266264,55.44115018835306,53.725980666262075,55.00038146972656,2170700,56.67218583344724,57.458275231436836,56.59849288079971,57.08979797363281,4519800,40.31709283146925,40.461235541585424,39.7405284598797,40.18143081665039,6857700,53.02437404006224,53.207411478622106,52.26836330020096,52.459354400634766,7959900,40.7431574985966,41.520609235802084,40.496835981676995,41.04336166381836,5438300,25.131328999091153,25.14553985855878,24.442119932799013,24.562908172607422,4890000,52.964315811254274,53.416705913550466,52.706805448202104,53.103515625,11926600,79.46803755610797,79.65735033498144,78.43034248059088,79.4329833984375,7065900
2018-02-14,89.16833873989461,94.51074979267126,88.22284429177165,94.41851043701172,2901600,75.43391752088333,79.5033951569784,75.37450768216983,79.2806167602539,4089200,53.54392496870651,55.98732091018111,53.51517663994878,55.747772216796875,1492800,54.55138835111581,57.482845059882244,54.535007972990506,57.196250915527344,8007800,39.74901307912519,40.85126746264562,39.60487035477952,40.58842086791992,8741200,51.997797598623244,52.737895093963104,51.38503157716927,52.419578552246094,13030900,40.5661040632281,42.998530643761505,40.44294333521565,42.7291145324707,6612400,24.17922483764458,25.436857531332436,24.008699932654917,25.266332626342773,6463500,52.748559240391685,53.35406644270106,52.317047811281945,53.214866638183594,17188400,78.87906177312021,79.96584209728135,78.10780090564879,79.67135620117188,7031900
2018-02-15,95.31018760650292,96.2864304289466,93.46532431407236,96.20187377929688,2419800,79.16183150563289,80.24603603825734,77.9810901923464,79.97127532958984,3495500,55.98731732248199,56.05439065991364,54.971629611738415,55.48905563354492,1156000,57.27815990048872,57.36004933348514,55.427576163758076,56.85236358642578,5020800,40.27470071425713,40.40188527344565,39.28267279656236,39.75748825073242,15759700,52.7219764505097,52.7219764505097,51.58397731973688,52.69014358520508,8844500,42.829193675045,42.88307632277519,41.38205257621567,41.98246383666992,6190800,25.330273925609667,25.358692929169056,23.84527324948944,24.68369483947754,6839600,53.3262377879098,53.38191241159119,52.511933361141985,53.0408821105957,14432400,79.91922247803139,80.03252000120158,78.488802754619,79.68553924560547,5405000
2018-02-16,95.41010686148651,97.43176584828454,94.89507847441874,95.22561645507812,1697000,79.56281712809503,80.75098575537643,79.16180915408101,79.93412017822266,2973500,55.307007836788145,55.60404590054307,54.56919736466031,55.230350494384766,1645500,56.6721753805309,56.835947879456995,55.738694002139304,55.81239318847656,5793600,39.647250041691585,40.69015535381622,39.45223614759743,40.274688720703125,12205900,52.642393543488836,53.54960888929246,52.44344270324247,52.745845794677734,7512500,41.867000600248204,42.382738305085724,41.74383983939485,42.067138671875,5070900,24.60554491021424,24.80449155550146,24.15791224787323,24.23607063293457,6752900,52.99911677639544,53.67422126673245,52.79031971198588,53.27054977416992,13722400,79.55806881736542,79.97586656431069,78.75080445488041,79.40936279296875,5950400
2018-02-20,94.67984405949974,96.3555937713784,94.11101331022945,94.40311431884766,1276800,80.03806837329181,80.96632581066183,78.82762271458944,80.17173767089844,3381600,55.077031875402994,55.79567791290338,54.885392201025006,55.60403823852539,2429600,56.40196159018303,56.40196159018303,55.525798929099466,55.67319107055664,5107900,40.35949328633748,40.681691837787774,39.64726678201679,39.98642349243164,7426100,53.088040393286626,53.477982332147725,51.934127972137446,52.2126579284668,6840700,42.02865154240594,42.567481010669475,41.828516392905726,42.21339416503906,4262900,24.371070672195717,24.797388412998227,24.28580820821316,24.6197566986084,6373400,53.22183090263498,53.917814033968135,52.518886453208125,52.72072219848633,13387300,79.50849053595095,79.84839383820336,78.3046769205256,78.58792877197266,6810900
2018-02-21,94.03414009348484,95.84056601049059,92.88878422667341,92.99640655517578,1260600,79.94153994259808,80.75097779255317,78.55286463242896,78.57514190673828,4119300,55.33574218052616,56.42808351925418,54.042180838395105,54.35838317871094,2742000,55.67322440458795,56.25460313085442,55.018152687111,55.03452682495117,5113600,39.791406288992505,40.37644817085237,39.44377214450688,39.469207763671875,9845900,52.005739795365685,52.59463248474447,51.23380969187761,51.24972915649414,7855000,42.02095388403422,42.67524490038713,41.35896366811899,41.374359130859375,5287000,22.11870078814899,23.596596618284757,21.493437741070277,21.720806121826172,31052300,52.7694532452395,53.20096479996605,52.10827123857683,52.122188568115234,11715000,78.70122249554483,79.35269794081465,77.22831726074219,77.22831726074219,6892300
2018-02-22,93.13475382861661,96.15570867628982,92.75040771185537,94.78743743896484,1142600,79.23608743559424,81.02577128144881,78.67171074471734,79.52570343017578,3165900,54.205076419012066,55.19201583645004,53.745143380150985,53.88887405395508,1894400,55.533999723149655,56.34465353234882,55.15733223354919,55.615882873535156,3785300,39.791412537676855,40.63082044631749,39.706624970853596,39.96099090576172,8273000,51.599890198989485,52.499151938203575,51.4884782072901,51.69538879394531,8393800,41.766926947150885,42.721424940533865,41.71304430375822,42.267269134521484,5565900,21.820276091919972,22.42422410738196,21.450803207656968,21.607118606567383,18625400,52.40753808702285,53.47934756279791,52.33097950876313,52.79728698730469,14020200,77.57532519705515,78.91368497058198,77.11504150610158,77.81608581542969,8176700
