Ticker,COST,COST,COST,COST,COST,PEP,PEP,PEP,PEP,PEP,CL,CL,CL,CL,CL,HSY,HSY,HSY,HSY,HSY,MKC,MKC,MKC,MKC,MKC,PG,PG,PG,PG,PG,KO,KO,KO,KO,KO,KMB,KMB,KMB,KMB,KMB,GIS,GIS,GIS,GIS,GIS,WMT,WMT,WMT,WMT,WMT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,170.32321413964772,172.18681217742306,170.23361203319072,171.88218688964844,3499500,90.74153506826976,91.56399338762273,90.66394622446458,91.0751724243164,4335500,61.42384041606354,61.481353122874616,60.97195038510878,61.308815002441406,2338200,90.5619117099375,90.71794167469785,89.69965569081835,89.73249816894531,621400,43.61309185648127,43.91452712812809,43.328885024464704,43.496826171875,1145400,72.3429766699228,72.57594698443886,71.78061783469093,71.98949432373047,8111000,36.069471509476934,36.155203229134536,35.874627773193104,35.96815490722656,14570100,84.24322050155412,84.84773367766543,83.58647170226048,84.31785583496094,3392600,43.44574205760958,43.49793338524907,43.0431208064929,43.132591247558594,2585300,29.442313966443976,29.750255943498477,29.415919898786683,29.583087921142578,20853600
2018-01-16,172.33908413738837,172.77809877502247,171.03096762104732,171.60438537597656,2006600,90.93551949994216,91.82780609469101,90.8036178599284,91.44761657714844,4936500,61.57171638004825,62.22079178338654,61.292364536443216,61.966087341308594,4580500,88.12295574839365,89.74893424223768,88.07368576124188,88.927734375,1641100,43.514053477691036,43.91452929947761,43.466685122452446,43.617401123046875,1868800,72.41525971751093,72.92137703542186,72.01357755527528,72.47953033447266,9465300,35.968156209580165,36.334460425363055,35.960360794922046,36.26431655883789,16459300,84.82534877510717,85.55672724341817,84.48950684286594,85.27313232421875,3243800,43.22207951928787,43.80364185418181,43.169888173552,43.5650520324707,3961500,29.720934110294653,29.888105520771177,29.427655821287885,29.530302047729492,21512100
2018-01-17,172.50039144894953,172.5272693443659,171.4341893595645,172.2853546142578,2585200,91.78125093625347,93.23994142860236,91.7191774890089,92.4718017578125,4554600,62.2947469011999,63.36284715714818,62.171503599603604,63.00133514404297,3455200,89.10018428773373,90.05277912707373,88.7717030926076,89.45330047607422,1509800,43.8197979921317,44.396825975660576,43.67769290889388,44.20304870605469,1384800,72.75267014551035,73.69261104888635,72.64823499143893,73.2668228149414,8345500,36.30328144590212,36.630617451368316,36.27989817902663,36.49032974243164,12143100,85.54178644387115,87.41501457974687,85.44476280353156,87.06425476074219,2679900,43.74397677498717,44.35536616642066,43.60977253866866,44.07949447631836,3186500,29.665211995685713,30.19018015686165,29.533234922099542,30.119794845581055,26045700
2018-01-18,172.23158359207122,172.94835930629446,171.32666262657216,171.58648681640625,1908000,92.40198723144698,92.8132194668527,92.060595038554,92.37095642089844,6221800,63.03421079905759,63.50253040733795,62.73021144096076,62.960262298583984,4040100,89.56005670868366,89.73250793126908,88.35289188532784,88.51713562011719,700100,44.26333459967003,44.46572608822866,43.966206390053095,44.31501007080078,1981000,73.04826980680096,73.38016318934244,72.58686142378912,72.99970245361328,7699800,36.435774552373196,36.68517426868215,36.32666254812292,36.53709411621094,11952900,86.84035377044037,87.14633692907458,85.73581600468412,86.07911682128906,2567700,44.16153393110891,44.16153393110891,43.52032261204192,43.73654556274414,2298800,30.718076744803394,30.776731714312458,30.389604216710936,30.589033126831055,36923700
2018-01-19,171.76570618863434,172.59894828926312,171.27292198706635,172.2853546142578,2353800,92.7045848227538,93.6356629592603,92.05282539147892,93.23995208740234,6002600,63.23136540359945,64.01190188096746,63.09991052147797,63.6750373840332,4480600,88.81276379556444,89.96244482262905,88.7799150501903,89.81462860107422,1046600,43.87577827728994,43.88008538803855,42.446123047499285,42.71310806274414,5783000,73.08065683706894,73.87395867574446,73.04827653998932,73.72015380859375,9364000,36.6228329928883,36.825469187138644,36.529305851160714,36.75532531738281,16187400,86.37764747271761,86.77318962378072,85.7955284055775,86.19107055664062,2590400,43.88566873762567,44.40758517119505,43.71418243766438,44.07206726074219,4130400,30.688755084271534,30.773804134937496,30.401340309025713,30.674091339111328,25135800
2018-01-22,172.47352261045077,174.49840164252487,172.07929522849474,174.15794372558594,3009100,93.18563309526363,94.5434587404642,93.10804424232504,94.27965545654297,4308600,63.48509588716302,64.04669186784359,63.29514161829905,63.906288146972656,2824700,89.84747714970536,90.33198204608345,89.63396343786978,90.29913330078125,1137300,42.77769691408658,43.06190707777403,42.381528157458135,42.6872673034668,2562000,73.56636359937536,74.4082329634558,73.47731930864204,74.38394927978516,8658000,36.73973702193514,37.02031249760978,36.700768866553595,36.926788330078125,9577400,85.97464048981529,87.37023786925438,85.87762254343205,87.2508316040039,2452100,44.1242436553857,44.57905635261937,43.982581849777986,44.564144134521484,3154700,30.64769173469599,30.92630958557129,30.512784617546476,30.92630958557129,21924900
2018-01-23,173.46801102857435,173.9070393743431,172.08822913972222,173.2977752685547,2316400,93.93823956319183,95.05553777623696,93.76754056734895,94.11669921875,3536900,63.59244732617506,63.73284472363222,63.07214775275146,63.50986099243164,3388900,90.39766668993698,91.35025510729494,90.17593925697197,90.99713897705078,762800,42.59253756180961,42.803540004890145,42.347081516228705,42.58392333984375,2847000,72.70828751640904,73.02398767060772,71.72071014136297,72.0849838256836,18756300,36.79428722237858,37.17618222018815,36.731938778232056,36.98133850097656,11463700,86.72842095785238,88.22103642366629,85.9597249039784,87.94490051269531,3630500,44.37029137646281,44.780370293497626,44.12424687045691,44.57905960083008,2682900,30.8793939869593,31.13161113100345,30.66823131090387,31.058292388916016,24863400
2018-01-24,174.2027233358992,174.48943911775544,171.96280755775086,174.03250122070312,2799200,94.0701730930435,94.25639347149149,93.74429631023588,93.99258422851562,3445200,63.58420405652887,63.71634726712301,63.13823017217628,63.42729187011719,3767900,90.66045909142974,91.14496396567004,90.1184642165942,90.5865478515625,910000,42.77340545260946,43.48823160833431,42.626993217835526,43.10067367553711,3562200,72.09307088749573,72.17402470860033,70.99216562029531,71.48595428466797,15141900,37.04368532131984,37.371024301247665,37.004717173801524,37.27750015258789,15964500,88.01208802869667,89.59426277532954,87.21353882927455,89.34051513671875,5303500,44.67599489417591,44.82511427563385,44.526878356933594,44.526878356933594,4391300,31.190263751782645,31.216657822822533,30.74154440620704,31.026025772094727,20469300
2018-01-25,174.7134388578116,177.80452004179287,174.48049252769135,177.35653686523438,3558700,93.5813465139384,94.23310000012347,93.38737141643328,93.80635833740234,2712900,63.650279327632376,63.889784184926725,63.27863755306881,63.848487854003906,4236300,90.72617158190971,91.62949025742174,90.47159534166612,91.34207153320312,562900,44.655208511998126,45.727452656313375,44.353776394337416,45.25376892089844,5561200,71.78547571361786,72.0849888291719,71.24311963423719,71.51024627685547,11264400,37.17618537746641,37.409997265761525,37.17618537746641,37.28529739379883,11755000,89.66887627839613,92.16900607360115,89.310646057177,92.12422943115234,3703700,44.68344137945653,45.25009147583208,44.400114909161296,44.84001541137695,2352100,31.04362458313218,31.325172543530172,31.04362458313218,31.26358413696289,17571300
2018-01-26,177.17733535950248,178.5033616520376,175.33164697376938,178.21665954589844,2756200,93.58133862586374,94.53569271014122,93.58133862586374,94.47362518310547,3993900,60.982713052539424,61.354361229562244,59.83474530976966,60.751468658447266,13162400,91.60484150815589,91.81834894822872,90.85754667212892,91.21066284179688,1116200,45.10734187413721,46.317380256389995,44.89633947644128,46.27001190185547,3120800,71.37261981606248,71.37261981606248,70.61170460975579,71.01644897460938,11503100,37.238542989714716,37.89321822187619,37.207370243863366,37.82307434082031,16671200,91.49733691230296,91.49733691230296,89.81814432979948,91.22120666503906,3265000,44.84747124253117,44.88475036621094,44.288275854690205,44.88475036621094,5439000,31.3809007235381,31.794422445380256,31.28705139366114,31.788558959960938,20358900
2018-01-29,177.7328061705945,179.0857238476403,177.007075754585,177.68801879882812,2031100,94.1787940579389,94.78400137866944,92.83648960060026,92.85200500488281,3854700,60.62757176370043,61.44518739559526,60.14856207999031,60.941402435302734,8636800,90.94787904985061,91.19424149920371,90.04456051098484,90.06098175048828,798600,46.23126920571407,46.92456625503758,45.88246876817283,46.41212844848633,2908200,70.98407968561771,71.02455042283,70.17459083045377,70.31220245361328,11685800,37.57366552316776,37.768509260134714,37.08266144662827,37.176185607910156,11662600,90.94507820860727,91.60182708957403,89.30320315925177,89.34051513671875,3037400,44.996586280216164,45.10097180504015,44.37774488336924,44.422481536865234,2263400,31.70643931560402,32.2548715357438,31.671244978533185,32.128761291503906,25065600
2018-01-30,177.0339781910601,178.10913501833775,175.68107399779984,177.32069396972656,2285000,92.85976669293002,94.03913277990587,92.72010437424137,93.022705078125,4945200,60.93316427108464,61.74252597509982,60.388089083431446,61.66819381713867,6027700,89.7160794593822,90.62761175190636,89.50256575399399,89.94601440429688,862600,46.425049249549105,46.77385299313799,46.26141515619858,46.49394989013672,2478600,70.2798089750988,70.78169419448358,70.12600414517746,70.38504028320312,9662900,37.199553009847776,37.53468435910502,36.9423609122076,36.95015335083008,12404800,89.1837695479896,89.54945872423586,88.26580857788065,88.43746185302734,2401000,44.31064886410533,44.69835806105671,43.6694376093094,43.67689514160156,3177000,32.00851094195574,32.07303276047662,31.424884511411722,31.594985961914062,27541500
2018-01-31,176.89957891594318,177.8224230614482,173.90705491651207,174.59693908691406,2682300,92.98390091987832,93.68997312398395,92.72785828729354,93.3408203125,4018100,61.750762708482235,61.750762708482235,60.40458672706838,61.31304931640625,5458900,89.83925032093475,91.09568488589645,89.8228228180459,90.60296630859375,1254700,46.562840176921924,47.225993957772936,46.40351321913549,46.838436126708984,3799400,70.27170361230748,70.75740171457232,69.68078039094404,69.89124298095703,11798100,36.98133447697481,37.332053728009164,36.91898306653364,37.09044647216797,10960100,88.98226169292202,89.01957365829084,86.80303907464457,87.3179931640625,3683000,43.7290857186332,43.9378511116841,43.408480096896376,43.60979080200195,3535200,31.60672050392817,31.726967252815694,31.10814641026294,31.26358413696289,29438400
2018-02-01,173.288804036691,175.07176779880325,172.4197158392499,173.34255981445312,2096600,93.04597437247776,93.89170888510701,92.5493985909827,93.3408203125,3485600,61.3873805790933,61.6351396630559,60.437621671564635,60.56150436401367,3900300,86.59550470528195,87.25246696263258,84.4193305414779,85.21588897705078,3156100,46.812608753040244,46.967631914342526,46.25280581310509,46.3001708984375,2453200,69.73745510667078,70.0207749261033,69.25985354599122,69.4946060180664,8606300,36.95016279236369,37.1995625151082,36.716350923925624,36.98133850097656,10279400,87.20605208036014,88.1314720178826,86.8702158987867,87.98967742919922,2205100,43.915489777131754,43.99750273179952,43.03568858873635,43.15498352050781,3538500,31.075895425839295,31.251863796391273,30.84713889354398,30.94685173034668,19160400
2018-02-02,171.3535517808538,173.4590780163784,170.95036968740624,171.12060546875,2386600,93.03818546652145,93.32526471998891,91.86657463744226,92.07606506347656,3348900,60.28069154735172,60.41283474072547,59.702580828677206,59.81820297241211,5130500,84.03339249349315,86.46414359673787,83.87736249791303,84.5589599609375,2333400,46.07194108594246,46.07194108594246,44.573388311479754,44.59491729736328,2493000,69.25986848790917,69.30034540337856,68.16705970524794,68.1994400024414,12846300,36.90339664647258,36.95016020611877,36.34224879611335,36.42018508911133,12912300,87.54187938829604,87.6911386232964,86.43734169011896,86.72840118408203,2614100,42.93875410752477,42.9462087952946,41.66378918275103,41.715980529785156,4130200,30.838325972110713,31.22545689969896,30.545047712438876,30.641830444335938,27759300
2018-02-05,170.8249574442333,172.11515125021242,163.5407462229374,163.7557830810547,3407200,91.99851393028518,92.8442484788763,88.77077121331904,88.80956268310547,5347600,59.743884847818535,60.27245144421289,57.629643665984084,57.6544189453125,6278000,84.45219231614749,84.80530851375403,82.25959014892578,82.25959014892578,1878100,44.521712201120486,44.89204492085057,43.720760345458984,43.720760345458984,3203200,67.98896720406813,68.29657692155891,64.84005605210417,65.6171646118164,17462200,36.35784675288087,36.56827539706762,34.61204535763949,34.98614501953125,23261500,86.59409634875998,87.33293950399771,83.30288178897239,83.49691772460938,3468400,41.626518908840936,42.0067706387087,40.269535064697266,40.269535064697266,4534600,30.3250878951239,30.679954552446333,28.474495750456654,29.354333877563477,37684800
2018-02-06,160.29732466293717,165.9687926516467,157.86925011618385,165.76271057128906,4067900,87.24223957505951,88.41384487265859,85.46542701581352,88.11124420166016,6642600,57.06805346643964,58.6702555720252,56.31650927836462,58.14995574951172,6903800,81.69295927775151,83.54886632424059,81.17559939134577,83.17932891845703,2551000,43.28582525995751,44.332229678025485,42.84228816616982,44.1212272644043,3207600,65.18812372180471,66.742340536409,64.85623656780993,66.68567657470703,19955500,34.191175069580964,34.86923335414096,33.85604363415363,34.814674377441406,25184300,82.47446824185286,85.63134672841764,82.30281495988518,85.18356323242188,4998600,39.881810627102325,41.64140947420318,39.48664400862647,41.58921813964844,5553300,28.635798116129575,29.644679925792147,28.52142157147875,29.591888427734375,49241400
2018-02-07,165.39536517747806,166.81994814736595,164.02453799190906,164.13204956054688,2594800,88.42937140849456,89.82598860629132,87.48277195329707,88.064697265625,4931400,58.14169459222457,58.670254936622726,57.82785755584444,57.95174026489258,4413200,82.94117770765507,83.2121751384804,81.32341314002502,81.33162689208984,1664100,43.94036670029383,44.943709839751996,43.93605959004481,44.20735168457031,2069200,66.62092831383877,67.50326810966224,66.23237098641603,66.2485580444336,11851800,34.74452690777368,35.46155023265287,34.51071211019437,34.728939056396484,18041600,85.16864394288483,85.8403163743223,83.77304637661477,83.85514068603516,2418900,41.358094688876825,41.93220233520554,40.72433816511474,40.746707916259766,3502600,29.47458538116003,30.674099521886692,29.33087795520101,30.16379165649414,33495600
2018-02-08,165.31474515359574,165.31474515359574,159.9568702462769,160.02854919433594,3013200,88.21987411283285,88.23539543601306,85.4188731634886,85.4654312133789,4907900,57.951745944514414,58.05085338165332,56.93592149282264,56.944175720214844,4875200,81.57799383794308,82.00502128809754,80.16553529389586,80.19017028808594,1824000,44.323628223498375,44.99539303076222,43.6346382563863,43.64755630493164,2191200,66.40238323089602,66.5561881207755,64.88054609872239,64.93721008300781,14596100,34.77570307302687,34.77570307302687,33.56767271619694,33.5910530090332,23295300,83.85512729376441,84.6163585849617,82.94463105751588,83.3551025390625,2809000,40.82127749961051,41.208986777899014,40.232257470429,40.2546272277832,3359600,30.275229700684466,30.34854842555028,29.327936336364182,29.333803176879883,41925300
2018-02-09,161.0767959655802,163.12856613831588,157.50188604741447,161.91900634765625,2777200,85.97751739552915,86.8930800613557,84.48002945700732,86.26460266113281,5301700,57.43143487991255,57.86088775524855,56.56426230158615,57.613128662109375,6097600,80.82249153328114,82.35813758047368,80.34619409422575,81.84899139404297,1898500,43.987742203382524,44.15999050233985,43.005931170297714,43.854248046875,2126000,65.55241362712943,65.59288436645227,63.617729480556925,64.69435119628906,18838800,33.793692956617605,33.87162925004496,32.881822863506684,33.614437103271484,22853100,83.8476703829357,83.8476703829357,81.72815921193157,83.16853332519531,3402800,40.567757876739286,41.17914455514251,39.74760584791972,40.798892974853516,3037500,29.483370364190495,29.650541734846193,28.280926645004367,29.14316749572754,42553800
2018-02-12,162.92247000798687,164.1947402111907,161.61436717669397,162.22361755371094,1596200,86.82324340871939,87.4827574695712,86.1714840885998,86.84651947021484,4759200,57.819596117227576,58.52985017284578,57.59660600856797,57.96825408935547,3457600,82.11998840221911,82.51416710326325,81.56978598358614,81.93932342529297,1234200,44.004973090667576,44.409752867746654,43.931765336459996,44.05234146118164,1394200,65.2528985297922,66.11095475865996,65.22861485175406,65.83573150634766,10769000,33.94957563570908,34.471755451946244,33.801492484833744,34.26911926269531,14689000,83.78050330198901,85.7432904869279,83.5864617073118,84.83279418945312,2695200,41.00766982002019,41.3431876873907,40.67960948537757,40.948020935058594,2589900,29.366075873727464,29.45992522175039,28.97601473077701,29.195974349975586,27405300
2018-02-13,161.47104652836023,165.39538326921368,161.31873389900957,164.9921875,2123900,86.90086535867067,87.42071732893918,85.87667682515813,87.00949096679688,5274700,57.7700242025835,58.18296220632158,57.5553009773121,58.059085845947266,3528600,81.53694092546753,82.09535712247803,80.94567597977898,81.74224090576172,1130000,43.88439235521923,44.44850230301508,43.60879311937877,44.228885650634766,1189000,65.69002302623056,66.24047570478777,65.49574742671331,65.97334289550781,9278700,34.23013928164785,34.612034236143074,34.05088343707381,34.44057083129883,13163200,84.4671104182583,85.00445290320641,83.92976793331017,84.07903289794922,1909700,40.79143679262846,41.04493880260581,40.366448547109755,40.8510856628418,2069600,29.131446061354186,29.685745118922206,29.131446061354186,29.6153564453125,19868400
2018-02-14,163.70197080656737,168.87168531787793,163.34357616668603,167.8592529296875,2191000,86.6447961699308,86.8232558664176,84.38692908616468,84.65849304199219,7702700,57.629649754740285,57.83611883887216,56.98546722039865,57.49751281738281,3579200,81.142757214053,81.76687087001926,80.55970605772238,81.3152084350586,955300,44.0092773999987,44.73702484101075,43.699234360543734,44.68104553222656,1252000,65.61716623228291,65.77906771283155,64.97766927991324,65.30956268310547,9412000,34.30808535791567,34.440577671187256,34.00412960574726,34.37043380737305,13457900,83.75811750416133,84.74324346190474,83.57154057508966,84.13127136230469,1678600,40.910742023845934,41.81291292633671,40.642327728507546,41.775630950927734,3233600,29.580152553965288,29.987810647381874,29.38952054021693,29.826509475708008,21922800
2018-02-15,168.97323936381287,172.22532555483244,167.60773629380296,172.01869201660156,2072900,84.98437835895704,86.15598973756046,84.35590086642945,86.10167694091797,5125200,57.662661959899985,58.81888961791992,57.39838189243261,58.81888961791992,3617100,81.40553546239718,82.90833262856009,80.60897690410621,82.76873016357422,982600,44.78439349478543,45.17195140325531,44.0049738516252,45.13319396972656,1184600,65.54431032661289,66.70997619628906,65.1638495954875,66.70997619628906,8910700,34.48733815222125,34.93937700592725,34.38601858620452,34.90040588378906,13467300,84.42231168530127,86.51943406831593,83.97452260243185,86.43733978271484,2087600,41.842724387434785,42.43174418792254,41.11950031600719,42.416831970214844,2636600,30.075803352417385,30.395475705490092,29.864640707726647,30.275232315063477,22484700
2018-02-16,171.99174035045573,174.839551845235,171.62340791629373,172.09056091308594,1969300,86.1714859008789,86.66806162205668,85.1628190570832,86.1714859008789,5578500,58.587663665566176,59.33094725583445,58.48029571959815,59.01711654663086,4421700,82.4484711128521,82.80158732003328,81.2987900011977,82.70304107666016,2472000,44.95232566693021,45.589643353279634,44.68103682824358,45.43031311035156,1176000,66.54807700611717,67.3899461434934,66.48331641649366,66.86377716064453,10371700,35.51611334548677,35.57066934970393,34.85364588109036,35.05628204345703,17202300,86.45973200392642,87.49709908461284,86.28061977901204,86.64630889892578,2013700,42.1036846043494,42.29008306235453,41.805445933855275,42.07386016845703,3423500,30.234187011440635,30.776752559511973,29.90864432628007,30.729827880859375,48192900
2018-02-20,170.57231965719646,172.0186858331037,168.5599936440684,169.00018310546875,2202100,86.09391655364131,86.10943787824638,84.83695564492028,84.94558715820312,3835500,58.472029649337706,58.61242707231008,57.63789303478997,57.83610153198242,3016700,82.47308425497772,82.57163047223965,81.7586382766556,82.03784942626953,1153800,45.42601738692543,45.499225146027264,44.81023181443815,45.04276657104492,1800600,66.53188140371294,66.5561650777262,65.62525179312799,65.84381103515625,7087700,34.87702590204493,34.93937731956236,34.245731178537376,34.28470230102539,14137300,86.20600705385218,86.20600705385218,84.66860926593378,85.4149169921875,1845600,41.842730131378,42.02912861198989,41.24625556226295,41.715980529785156,4500200,28.44517437321878,28.72378894499215,27.597595296141264,27.600528717041016,156265500
2018-02-21,169.36849782378997,169.9165001985621,166.81714834790793,166.8710479736328,1747200,84.8447055421442,85.22489507161771,83.75068908233058,83.7972412109375,4501900,57.794817294479664,58.18297380257113,57.101078033447266,57.101078033447266,2749100,81.9064790505014,82.38277651232228,80.37083919516814,80.38726043701172,1166900,44.99969225077555,45.585334441461555,44.784382718475186,44.810218811035156,1641800,65.81953723260793,66.22428166262206,64.91291366195858,64.95338439941406,9134500,34.3782218084056,34.49512624083368,33.77031043515885,33.77810287475586,12792900,85.39997602006972,85.74327682124469,83.49688942660256,83.54167175292969,2168400,41.72343172712109,41.99184597182205,40.61995315551758,40.61995315551758,5077300,27.893800091648803,27.961255330279894,26.758809819019575,26.840927124023438,148511100
2018-02-22,167.4101033605548,169.18885988614701,166.79023013140832,167.62570190429688,1360100,84.05329184597974,85.32576802981963,83.81275869635067,84.7748794555664,5394700,57.21670925495273,57.62964740638967,57.117608131207,57.30755615234375,3162100,79.25958512194978,81.16108379448838,78.71393356318187,80.25167083740234,1200300,44.922187490404525,45.58103423335629,44.805921770915546,45.2408447265625,1896800,65.13956475172864,65.79524870371527,64.89671564126203,65.43907165527344,10277700,33.84825213618852,34.152207871418085,33.684584120769415,33.91839599609375,12377800,83.87753110222548,85.0417694192549,83.67603050653827,84.19097900390625,1217100,40.828714236903544,41.52211668146359,40.76906821335552,40.97037887573242,3589500,26.814540063343184,27.38936638308001,26.77934572474462,27.20753288269043,61095000
